Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,T.J. McConnell,38,38,1158,22.9,0.57,0.538,0.249,0.224,476,2.8,12.5,7.8,39,4.3,0.3,18.4,18.9,,3.5,3,6.5,0.224,,7,5.7,12.7
2,Rondae Hollis-Jefferson,38,25,1090,21.8,0.573,0.513,0.105,0.745,435,9,20.1,14.8,10.1,2.4,3.4,13.7,20.5,,3.1,2.9,5.9,0.218,,4.4,6.8,11.2
3,Stanley Johnson,38,37,1081,22.5,0.551,0.501,0.297,0.456,509,8.9,19.1,14.1,11.6,3.2,1.6,14.7,26.6,,2.8,2.9,5.7,0.212,,4.8,5.4,10.2
4,Brandon Ashley,38,38,1055,19.6,0.574,0.533,0.111,0.533,431,8.4,14.5,11.6,4.7,1.3,2.7,12,22.5,,2.8,2.3,5.2,0.196,,3.2,3.6,6.9
5,Kaleb Tarczewski,38,37,988,16.7,0.614,0.572,0,0.712,330,8,16.6,12.5,2.4,1,2.5,15.6,17.8,,2.2,2.2,4.4,0.178,,2.3,3.7,6
6,Gabe York,37,13,856,17.2,0.611,0.576,0.679,0.305,296,0.9,9.9,5.6,9.8,1.5,1.7,11.7,19,,2.2,1.7,4,0.185,,6.1,3.1,9.2
7,Elliott Pitts,38,1,565,9.2,0.548,0.518,0.679,0.22,124,3.4,5.1,4.3,5.1,1.3,0.4,9.1,12.1,,0.9,1,1.9,0.132,,3.9,2.7,6.6
8,Dusan Ristic,36,0,308,19.2,0.621,0.641,0.064,0.526,105,8.7,21,15.1,1.3,0.4,3.3,8.5,17.9,,0.9,0.7,1.6,0.203,,2,1.7,3.7
9,Parker Jackson-Cartwright,34,0,328,16.9,0.543,0.513,0.307,0.453,120,2.3,15,8.9,32.8,2,0.3,20.1,18,,0.7,0.7,1.4,0.176,,3.5,3.3,6.8
10,Matt Korcheck,21,1,77,25.9,0.772,0.714,0,0.429,26,11.6,15.6,13.7,7.3,0.8,10.4,5.6,12,,0.3,0.2,0.5,0.282,,6.8,8.6,15.3
11,Craig Victor,8,0,57,24.9,0.593,0.615,0,1.308,24,13.5,6.3,9.8,0,3.2,4,4.5,20,,0.2,0.1,0.4,0.246,,4.2,2.2,6.3
12,Trey Mason,9,0,12,2.9,0.5,0.5,0.333,0,2,0,10,5.2,0,0,0,25,17.2,,0,0,0,0.023,,-4.8,-0.8,-5.6
13,Drew Mellon,12,0,23,-7.2,0,0,0.429,0,2,5.6,10.4,8.1,13.1,0,0,0,15.7,,-0.1,0,0,-0.087,,-7.9,1.2,-6.6
14,Jacob Hazzard,17,0,27,-21.7,0.1,0.1,0.6,0,2,0,0,0,5.9,0,0,33.3,28.7,,-0.2,0,-0.2,-0.309,,-18.1,-2.7,-20.8
