Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Chandler Vaudrin,24,22,755,20.4,0.569,0.525,0.238,0.569,350,1.9,24.1,12.7,38.3,2.3,0.5,24,20.9,,1.9,1.8,3.8,0.199,,1.5,2.5,4
2,Charles Falden,24,23,497,18.4,0.594,0.561,0.572,0.289,210,5.3,12.2,8.7,4.9,2.2,0.5,13.9,22.4,,1.2,1,2.3,0.183,,2.1,0.5,2.6
3,D.J. Burns,24,23,373,26.6,0.586,0.58,0.005,0.197,199,7.9,16.3,12,8.5,2.2,3.6,10.5,28.8,,1.2,0.9,2.1,0.223,,1.9,1.4,3.3
4,Adonis Arms,22,1,383,22.9,0.527,0.478,0.398,0.442,224,6.6,24.5,15.3,20,2.9,2.1,17.7,32.5,,0.8,1,1.9,0.194,,2.7,1.6,4.3
5,Michael Anumba,24,23,580,10,0.552,0.487,0.398,0.478,157,6,12.4,9.2,6.7,0.9,0.6,19.2,13.9,,0.7,1.1,1.8,0.125,,-2.6,0.4,-2.2
6,Chase Claxton,22,1,427,14.5,0.599,0.583,0.117,0.617,99,10,10.7,10.3,2.6,2.1,4.2,11.4,9.6,,0.8,1,1.8,0.167,,-0.5,2,1.5
7,Josh Corbin,24,1,336,18.4,0.613,0.609,0.86,0.078,132,1.6,9.9,5.7,7.2,1.8,0,7,20,,1.1,0.6,1.7,0.202,,4.1,0.6,4.7
8,Kelton Talford,24,1,327,20.9,0.615,0.628,0,0.479,137,16,15.1,15.6,3.5,1.7,1.4,16,19.7,,0.9,0.7,1.6,0.195,,0.1,-0.3,-0.2
9,Russell Jones,22,2,313,14.7,0.497,0.412,0.506,0.612,121,5.6,10.2,7.9,17.7,3.2,0,15.4,19.4,,0.6,0.7,1.3,0.169,,-1.1,2.1,1
10,Kyle Zunic,24,23,470,9.6,0.488,0.477,0.703,0.189,128,5.1,10.7,7.9,12.4,2.5,0.5,22.4,15.5,,0.2,1,1.2,0.104,,-2.2,1.3,-0.9
11,Jamal King,23,0,256,12.6,0.472,0.471,0.565,0.176,83,7.3,14.3,10.7,6.1,2.4,3.1,11.5,19,,0.3,0.6,0.9,0.137,,-2.1,1.1,-1
12,Toneari Lane,12,0,54,15.6,0.464,0.464,0.536,0,21,6.1,14.9,10.4,0,3.1,0,3.4,25.1,,0.1,0.1,0.2,0.154,,0.6,0.8,1.3
13,Tom Pupavac,7,0,16,17.4,0.645,0.75,0.5,0.75,5,0,7.2,3.5,0,0,7.1,0,15.9,,0,0,0.1,0.189,,4.4,1.6,5.9
14,Nate Buss,4,0,4,-5.6,0,,,,0,0,0,0,0,0,0,0,5.6,,0,0,0,-0.051,,-7.3,-1.5,-8.8
15,Keyshawn Hunter,6,0,9,12,0.5,0.5,0.667,0,3,0,12.7,6.2,18.8,0,0,0,15.6,,0,0,0,0.178,,-0.1,-0.1,-0.2
