Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Jared Butler,24,24,715,26,0.616,0.593,0.488,0.229,404,1.6,11.2,6.4,28.1,3.9,1.5,17.9,27.4,,2.9,1.5,4.4,0.247,,7.8,4,11.8
2,Davion Mitchell,24,24,786,22,0.638,0.629,0.494,0.228,357,1.8,7.6,4.7,26.9,3.4,1,19.1,20.2,,2.9,1.5,4.3,0.219,,6.3,3.3,9.5
3,MaCio Teague,24,24,756,22.4,0.6,0.57,0.428,0.216,346,5.4,10.1,7.8,9,1.6,0.7,8.3,22.3,,3,1.1,4.1,0.219,,7.4,1.1,8.5
4,Mark Vital,24,24,581,17.6,0.478,0.468,0.04,0.435,182,14.5,18.6,16.6,9.5,2.8,4.4,14.3,14.5,,1.1,1.4,2.5,0.172,,2.6,3.6,6.1
5,Adam Flagler,22,0,499,16.5,0.581,0.556,0.583,0.185,180,4.5,7.8,6.1,10,1.7,0,9.4,17.5,,1.5,0.7,2.2,0.178,,4.9,1.7,6.6
6,Matthew Mayer,24,0,358,24.9,0.581,0.579,0.393,0.283,175,7.5,20.4,13.9,11.7,4.3,2.2,15,26,,1.1,0.9,2,0.222,,4.9,3.9,8.8
7,Jonathan Tchamwa Tchatchoua,23,0,457,18.7,0.619,0.589,0,0.327,150,11.8,19.8,15.8,2.8,1.5,4.4,16.8,15.7,,1.1,1,2,0.179,,1.8,2.1,3.9
8,Flo Thamba,24,24,348,14.3,0.62,0.62,0,0.78,93,13.5,18.9,16.2,1.7,0.5,5.4,18.9,11.7,,0.7,0.7,1.4,0.158,,-0.4,2,1.6
9,LJ Cryer,16,0,191,15.2,0.592,0.58,0.78,0.24,62,1.2,4.3,2.8,11.8,3,0,13.9,16.3,,0.5,0.3,0.8,0.159,,1.6,1.9,3.6
10,Zach Loveday,9,0,52,30.4,0.741,0.735,0.118,0.235,22,9,22.6,15.8,3.5,1.1,6.4,5,18.4,,0.3,0.1,0.4,0.289,,3.5,2.4,5.9
11,Jordan Turner,8,0,47,14,0.504,0.441,0.471,0.353,21,10,22.5,16.2,9.6,0,0,9.2,22.4,,0.2,0.1,0.2,0.199,,-2.3,-1.1,-3.4
12,Mark Paterson,8,0,17,21.8,0.503,0.5,0.111,0.222,9,20.7,27.7,24.2,0,3.4,0,9.1,31,,0,0,0.1,0.223,,-4.8,0.8,-4.1
13,Jackson Moffatt,8,0,18,-20.8,0,0,0.222,0.111,2,13,19.6,16.3,7.2,0,0,17.4,30.7,,-0.2,0,-0.1,-0.312,,-19.5,-10,-29.4
