Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Kendall Brown,32,32,600,18.9,0.642,0.628,0.167,0.326,309,7.1,14.1,10.5,12.6,2.1,1.6,18.7,17.3,,2.1,1.7,3.9,0.178,,3.9,3.6,7.5
2,James Akinjo,30,30,984,17.2,0.493,0.442,0.353,0.286,444,1.5,8.4,4.9,30.8,3.7,0,18,24.9,,1.8,2,3.8,0.153,,2.9,3.1,6
3,Adam Flagler,29,29,889,17.5,0.562,0.546,0.549,0.145,364,2.3,6.2,4.2,18.4,2.2,0.4,12.6,21.9,,2.3,1.5,3.8,0.17,,5.7,2.6,8.3
4,Matthew Mayer,31,31,698,18.6,0.491,0.469,0.458,0.207,269,5.6,20.6,13,8.6,3.2,4,8,22.8,,1.3,1.8,3.1,0.18,,3.5,4.6,8.1
5,Jeremy Sochan,28,1,693,19.4,0.546,0.535,0.383,0.426,252,8.9,20.2,14.5,11.8,3,3.1,15.7,19,,1.4,1.7,3.1,0.18,,3.4,4.4,7.8
6,Flo Thamba,32,32,649,18.9,0.56,0.534,0,0.692,213,16,15.8,15.9,2.3,1.7,5.7,12.4,15.3,,1.6,1.4,3,0.185,,2.1,2.8,4.9
7,Jonathan Tchamwa Tchatchoua,25,0,0,23.9,0.713,0.7,0.1,0.269,191,11.9,26.3,19,6.1,1.9,2,16.5,16.6,,1.7,1.3,2.9,0.226,,4.9,3.2,8.1
8,LJ Cryer,19,3,300,19,0.633,0.616,0.6,0.195,211,0.5,6.5,3.4,12.4,1.8,0.2,14,23.5,,1.4,0.8,2.2,0.18,,6.2,2.1,8.3
9,Dale Bonner,29,2,477,8.2,0.426,0.382,0.506,0.281,103,3.4,4.2,3.8,13.8,3.2,0.2,19.2,12.9,,0.2,0.9,1,0.086,,-1.4,3.9,2.5
10,Jordan Turner,11,0,68,10.1,0.346,0.333,0.704,0.148,24,13.5,8.7,11.1,12.3,0,1.7,3.3,21.6,,0.1,0.1,0.2,0.095,,-1.1,-2.3,-3.5
11,Zach Loveday,11,0,40,13.6,0.553,0.556,0.556,0.222,12,14.3,23.6,18.9,4.1,1.5,11.3,33.4,18.4,,0,0.1,0.1,0.102,,-5.7,2.6,-3.1
12,Mitchell Paul,8,0,15,39.5,0.566,0.571,0.143,0.286,7,15.3,23.6,19.4,0,11.7,0,0,26.1,,0.1,0.1,0.1,0.34,,3.5,13.5,17
13,Dain Dainja,3,0,9,23.4,0.553,0.5,0,0.75,6,25.4,13.1,19.4,0,0,12.5,26.9,40.6,,0,0,0,0.102,,-1.6,0.2,-1.3
14,Kijana Love,6,0,10,7.5,0.335,0.375,0.5,0.25,3,0,23.6,11.6,16.6,0,0,0,22,,0,0,0,0.078,,-1.4,-0.3,-1.7
15,Austin Sacks,6,0,11,-2.7,0,0,1,0,0,0,0,0,0,5.3,0,0,8.9,,0,0,0,-0.032,,-6.5,2,-4.5
