Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Lawrence Alexander,33,33,1271,21.5,0.579,0.54,0.5,0.299,559,1.4,13.3,7.4,11.1,1.5,0.6,10.8,27.2,,3.6,1.6,5.1,0.161,,4,-2,1.9
2,A.J. Jacobson,28,28,919,15.7,0.576,0.525,0.558,0.371,308,1.9,14,7.9,11.9,0.8,0.9,13,20.2,,1.9,1.1,3,0.13,,1.8,-1.4,0.4
3,Dexter Werner,33,3,656,24.8,0.547,0.512,0,0.455,288,13.1,20.5,16.8,9.3,1.9,6,13.3,25.6,,1.7,1.3,3,0.181,,-0.4,2.2,1.7
4,Chris Kading,31,31,806,13.7,0.52,0.519,0.326,0.341,174,8.1,10.7,9.4,3.1,0.9,6.8,7.1,12,,1.2,1.1,2.4,0.117,,-0.7,2.6,1.9
5,Paul Miller,32,6,912,11.1,0.526,0.483,0.548,0.316,203,1.2,15.4,8.3,7.3,1.3,0.4,11.3,14.4,,1,1.1,2.1,0.092,,-0.9,-0.4,-1.4
6,Kory Brown,31,31,807,15.2,0.534,0.518,0.178,0.467,269,6,17.6,11.8,14.4,2,3.2,22.8,22.1,,0.5,1.3,1.9,0.092,,-2.3,2,-0.3
7,Carlin Dupree,33,33,1077,10.2,0.414,0.388,0.174,0.32,266,3.4,14,8.7,16.8,2.4,0.2,17.3,17.9,,-0.2,1.5,1.4,0.05,,-3.6,1.1,-2.6
8,Brian Ishola,14,0,95,5.5,0.51,0.333,0,1.333,16,3.9,9.2,6.6,2,0,0,12,10.1,,0.1,0.1,0.2,0.068,,-4.4,-2.5,-7
9,Jake Showalter,13,0,38,20.6,0.695,0.667,0.833,0.167,14,3.3,16.4,9.8,0,0,0,13.4,22.5,,0.1,0,0.2,0.16,,1.6,-8.3,-6.7
10,Evan Wessenberg,17,0,80,6.8,0.439,0.467,0.067,0.133,17,7.8,6.2,7,10.7,1.6,1.5,23.9,15,,0,0.1,0.1,0.031,,-4.9,-0.3,-5.2
11,Zach Checkal,7,0,9,-5.1,0,0,0.333,0,1,27.8,27.7,27.7,0,0,0,0,19.1,,0,0,0,-0.111,,-14.3,-9.7,-24
12,Matt Kourouma,4,0,5,11.8,0.38,0.333,0,0.667,3,0,0,0,0,0,0,0,45.3,,0,0,0,-0.025,,-12.6,-13,-25.6
