Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Hunter Dickinson,31,31,898.998,26,0.585,0.575,0.141,0.241,515,10.4,27,19.4,14.5,1.7,4.9,10.7,27.5,,2.6,2.4,5,0.199,,5.5,3.3,8.8
2,KJ Adams,32,30,1067,17.4,0.61,0.601,0.011,0.428,396,5.6,9.8,7.8,16.8,2,2,14.7,18.5,,2.2,1.7,3.9,0.147,,2.9,3.5,6.4
3,Kevin McCullar,26,26,-890,21.2,0.567,0.51,0.334,0.426,460,2.8,16.2,10.1,23.1,2.5,1.3,13.6,28.2,,2,1.7,3.7,0.166,,4.6,3,7.6
4,Johnny Furphy,31,17,729,17.2,0.62,0.584,0.611,0.4,249,5.9,16.5,11.6,6.9,2.1,1.6,9.5,17.2,,1.6,1.4,3,0.165,,4,3.3,7.3
5,Dajuan Harris,32,32,1139,12,0.514,0.483,0.281,0.213,338,0.8,4.8,3,29.2,2.5,1.2,22,15,,1,1.7,2.6,0.093,,1.1,3.1,4.2
6,Nicolas Timberlake,32,6,464,9.2,0.501,0.462,0.662,0.248,130,0.5,12.8,7.2,6.5,2,0.5,11.9,18.7,,0.1,0.8,0.9,0.074,,-1,2.5,1.5
7,Parker Braun,32,0,241,15.5,0.686,0.685,0.217,0.196,58,3.2,19.8,12.2,6.5,1.4,9.5,19.3,13.3,,0.3,0.6,0.8,0.136,,-0.3,5.8,5.5
8,Elmarko Jackson,32,17,595,6.8,0.498,0.448,0.362,0.319,146,1.9,6.2,4.3,14.9,2.2,0.8,24.4,15.3,,-0.1,0.9,0.8,0.052,,-3.5,3,-0.5
9,Jamari McDowell,29,0,213,11.5,0.473,0.398,0.633,0.347,64,9.5,11,10.3,10.5,1.6,1.6,12.3,15.8,,0.2,0.3,0.6,0.106,,1.5,2.9,4.5
10,Michael Jankovich,10,1,37,15.9,0.695,0.708,0.917,0.167,13,6.8,2.9,4.7,0,0,0,7.2,19.4,,0.1,0,0.1,0.131,,3.2,-1.3,1.9
11,Chris Carter,1,0,1,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.026,,-5.1,-0.2,-5.3
12,Patrick Cassidy,6,0,11,17.7,0.5,0.5,0.6,0,5,23,9.7,15.8,0,0,0,0,23.4,,0,0,0,0.144,,2,-2.6,-0.6
13,Wilder Evers,7,0,19,13.1,0.429,0.429,0.429,0,6,0,16.8,9.1,19.5,0,6,0,19,,0,0,0,0.093,,0.9,3.5,4.4
14,Dillon Wilhite,8,0,22,-9,0.306,0.333,0,1.333,3,5.8,4.8,5.3,0,0,0,38,18.5,,-0.1,0,-0.1,-0.129,,-16.1,-3.5,-19.6
