Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Davon Reed,33,33,1165,19.7,0.58,0.539,0.535,0.29,461,2.9,13,8.1,14.4,2.3,1.5,13.7,22.2,,2.9,1.9,4.8,0.163,,5.3,3.3,8.5
2,Bruce Brown,33,29,1053,20.3,0.559,0.515,0.325,0.414,411,5.6,15.3,10.5,20.7,2.9,1.9,16.1,20.9,,2.4,2,4.4,0.167,,4.4,5,9.5
3,Anthony Lawrence Jr.,33,18,856,14.1,0.553,0.517,0.572,0.358,230,3.9,13.2,8.6,12.6,3,2,18.8,15.4,,1,1.6,2.6,0.121,,2.5,5,7.6
4,Kamari Murphy,33,33,971,13,0.528,0.508,0.005,0.365,242,9.9,19.5,14.8,3.6,0.8,2.6,18.5,14.7,,0.8,1.6,2.4,0.099,,-1,3.6,2.6
5,Ja'Quan Newton,30,28,942,15.7,0.511,0.468,0.12,0.401,407,2.3,10.8,6.7,23.6,2.2,0.1,19.9,27.6,,0.8,1.4,2.1,0.09,,-0.2,2.1,1.9
6,Dewan Huell,32,15,557,16.4,0.553,0.531,0.014,0.352,177,9.9,11.3,10.6,2.3,1.4,5,15.1,18.9,,0.8,0.9,1.7,0.119,,-0.6,3.3,2.7
7,Dejan Vasiljevic,33,0,575,11.5,0.514,0.497,0.802,0.11,169,1.1,7.9,4.6,5.2,1.2,0.2,6.4,18.8,,0.9,0.6,1.5,0.105,,2.5,-0.4,2.1
8,Ebuka Izundu,32,9,417,17.2,0.572,0.541,0,0.429,139,13.8,14,13.9,3,1,6.7,18.5,18.5,,0.7,0.7,1.4,0.135,,-0.2,4.1,3.9
9,Rodney Miller,14,0,57,9.4,0.458,0.455,0,0.818,14,8.6,10.2,9.4,0,0,2,6.1,15.1,,0.1,0.1,0.1,0.078,,-3.5,-1.7,-5.2
10,Josh Heath,6,0,12,-1,0,0,1,0,0,0,19.5,10,0,0,0,0,4.4,,0,0,0,-0.007,,-7,0.3,-6.7
11,Mike Robinson,9,0,20,-9.6,0.084,0,0.8,0.4,1,6.1,0,3,0,3.1,0,14.4,18.3,,-0.1,0,-0.1,-0.148,,-9.1,-0.2,-9.3
