Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Zach Edey,33,33,1041,40.3,0.638,0.606,0,0.495,686,21.8,27.2,24.6,13.5,0.5,7.1,11.5,33,,6.1,2.3,8.5,0.327,,12.7,2.9,15.6
2,Braden Smith,34,34,1027,18.8,0.596,0.528,0.413,0.452,367,3.2,13.4,8.5,26.8,2.5,0.6,18.2,17.5,,2.9,1.8,4.7,0.183,,4,4.2,8.1
3,Fletcher Loyer,34,34,983,12.7,0.497,0.451,0.527,0.29,348,0.3,6.6,3.6,16.7,1.3,0.2,9.7,22.2,,1.9,1.2,3.1,0.127,,1.6,1.4,3
4,Caleb Furst,34,21,635,17.9,0.555,0.544,0.277,0.331,195,12.9,17.3,15.2,7.6,1.3,2,9.5,15.7,,1.6,1.1,2.7,0.169,,3.4,2.4,5.8
5,Mason Gillis,31,14,625,16.8,0.623,0.593,0.669,0.317,201,7.7,14.4,11.1,11.6,1.5,0.3,15.2,16.6,,1.6,1,2.6,0.167,,4.2,2.6,6.8
6,Ethan Morton,34,29,863,9.6,0.46,0.429,0.73,0.294,163,2.5,11.4,7.1,16.6,2,2,18.7,10.8,,0.7,1.5,2.2,0.1,,0.5,4.6,5.2
7,Brandon Newman,34,5,608,13,0.502,0.461,0.619,0.304,193,2.5,18,10.6,11.3,1.8,1.9,14.1,20.9,,0.7,1.2,1.9,0.124,,0.7,3.1,3.8
8,Trey Kaufman-Renn,34,0,393,17.1,0.552,0.522,0.172,0.491,154,9,10.7,9.9,13.6,2.1,1.4,15.4,22.7,,0.8,0.7,1.5,0.153,,0.8,2.6,3.4
9,David Jenkins,33,0,489,7.4,0.518,0.5,0.672,0.207,120,1.3,9.1,5.3,9.8,0.8,0,16.9,16.5,,0.4,0.6,1,0.079,,-0.8,1.4,0.7
10,Carson Barrett,5,0,11,25.8,0.75,0.75,0,0,6,11.4,21.2,16.5,50.4,0,0,33.3,28.8,,0,0,0,0.162,,1.9,2,4
11,Sam King,4,0,7,-9.5,,,,,0,0,16.7,8.7,0,0,0,100,7.5,,0,0,0,-0.102,,-13.1,0,-13.1
12,Chase Martin,4,0,7,2.9,0.333,0.333,0.333,0,2,0,33.3,17.3,29.1,0,0,25,30.1,,0,0,0,-0.055,,-10.5,-2.2,-12.7
13,Brian Waddell,17,0,138,-1.7,0.22,0.158,0.421,0.158,12,0,9.3,4.8,8.3,0.5,0,22.7,10.1,,-0.2,0.2,-0.1,-0.016,,-5.9,1,-4.9
