Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Jaylen Nowell,34,34,1168,20.4,0.587,0.559,0.269,0.269,536,3.5,15.1,9.5,20.9,2.2,0.9,17.4,25.5,,2.7,2.1,4.8,0.164,,3.3,1.9,5.1
2,Matisse Thybulle,34,34,1052,20.3,0.553,0.51,0.561,0.265,318,3.2,8.9,6.1,13.2,6.6,8.1,17.4,17.2,,1.4,2.9,4.3,0.162,,3,9.7,12.7
3,Noah Dickerson,34,31,869,22.8,0.605,0.556,0.004,0.884,411,12,23.1,17.7,7.8,2.3,2.4,20.1,25.8,,2.1,1.9,4,0.185,,0.6,2.3,2.8
4,David Crisp,34,34,1137,13.7,0.535,0.516,0.536,0.287,415,1.5,6.4,4,17.3,1.8,0.2,14.5,21.4,,1.7,1.4,3.2,0.112,,2.1,-0.6,1.5
5,Nahziah Carter,34,0,696,14.7,0.548,0.526,0.306,0.359,253,5.9,9.1,7.5,8,1.3,1,13.1,21.2,,1.1,0.9,2.1,0.119,,0.6,-0.4,0.2
6,Dominic Green,34,6,782,11.1,0.513,0.5,0.806,0.09,201,3.5,10.9,7.3,6.2,1.8,1.2,11,15.8,,0.8,1.2,2,0.101,,1.3,0.8,2.1
7,Sam Timmins,34,7,365,12.2,0.591,0.625,0,0.417,79,12,13.4,12.7,4.7,2,7.9,31.1,12,,0.2,0.7,0.9,0.098,,-1.8,6.1,4.4
8,Hameir Wright,30,24,540,6.4,0.373,0.33,0.53,0.24,97,4.2,11.2,7.8,8.6,1.9,9.6,22.9,14,,-0.5,1,0.5,0.039,,-4.2,6.9,2.8
9,Jamal Bey,27,0,163,7.4,0.453,0.412,0.471,0.765,24,1.5,9.5,5.6,8.5,2.9,2.1,14.7,8.7,,0.1,0.3,0.3,0.084,,-1.8,3.2,1.4
10,Jason Crandall,5,0,7,40.2,1,1,0,0,2,35.8,17,26.1,0,8.5,0,0,7.5,,0,0,0.1,0.353,,11.4,1.3,12.7
11,Elijah Hardy,9,0,16,20.7,0.625,0.625,0.5,0,7,0,0,0,0,3.7,0,11.1,29.5,,0,0,0.1,0.128,,2.2,-3.9,-1.8
12,Quin Barnard,4,0,4,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.022,,-4,1.4,-2.7
13,Reagan Lundeen,4,0,5,22.9,1.053,,,,2,0,0,0,0,0,0,0,10,,0,0,0,0.291,,6.5,-3.2,3.3
15,Travis Rice,5,0,6,-7.8,0,0,1,0,0,0,19.8,10.2,0,0,0,0,8.7,,0,0,0,-0.058,,-10,-2.7,-12.7
