Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Reggie Upshaw,36,36,1152,24.4,0.595,0.569,0.274,0.335,516,8.5,17.3,13,13.9,2.1,3.2,11.1,22.5,,3.8,2.4,6.2,0.215,,4.9,3.6,8.5
2,Giddy Potts,36,33,1098,23.6,0.605,0.575,0.486,0.256,496,3.8,17.3,10.7,12.4,2.6,0.9,9.3,24.1,,3.6,2.3,5.9,0.215,,5.8,1.6,7.5
3,Jacorey Williams,36,36,1069,26.2,0.56,0.535,0.031,0.306,566,7.4,22.5,15.1,11.4,1.8,1.9,9.8,30.2,,3.2,2.3,5.5,0.204,,1.3,1.5,2.7
4,Tyrik Dixon,36,32,905,13,0.507,0.483,0.356,0.277,242,1.5,12.4,7.1,21.2,3,0.5,18.7,14.3,,1,1.8,2.8,0.123,,0.3,2.9,3.2
5,Xavier Habersham,36,11,701,12.9,0.662,0.655,0.667,0.163,189,3.8,7.2,5.5,14.3,1.1,0.5,18.7,12.8,,1.4,1,2.4,0.137,,3.2,0.3,3.4
6,Edward Simpson,36,23,865,8.4,0.515,0.518,0.757,0.198,146,0.6,9.8,5.3,13.8,1.6,0.3,15.3,8.7,,0.8,1.4,2.1,0.099,,0.6,1.7,2.3
7,Brandon Walters,34,2,374,22.2,0.627,0.603,0.009,0.284,166,19.5,17.6,18.5,3.1,1.8,6.1,20.5,23.3,,0.9,0.8,1.8,0.188,,0.5,2.2,2.7
8,Antwain Johnson,36,2,474,11.9,0.505,0.449,0.353,0.544,171,2.1,8.3,5.3,13.6,2,0.5,14.9,22.3,,0.5,0.8,1.3,0.111,,-1,-0.3,-1.3
9,Karl Gamble,30,3,154,18,0.47,0.463,0.1,0.525,49,9,19.4,14.3,6.7,2.3,8.6,5.7,18.1,,0.2,0.4,0.6,0.162,,-1.8,5.6,3.8
10,Aldonis Foote,31,2,255,9.3,0.434,0.413,0.072,0.319,80,8.9,10.8,9.8,12.6,1.7,0.5,15.9,19.5,,0.1,0.4,0.5,0.082,,-2.9,0.8,-2.1
11,Quavius Copeland,30,0,154,6.9,0.554,0.538,0.423,0.308,35,0.8,6.2,3.6,13.5,0.8,0.8,28.7,14.3,,0,0.2,0.2,0.056,,-3,-0.6,-3.6
12,Chase Miller,11,0,14,-4.2,0,0,1,0,0,0,17.1,8.7,0,0,8.6,0,11.3,,-0.1,0,0,-0.076,,-11.2,1.9,-9.3
13,Will Slatten,1,0,1,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.036,,-3.7,1.7,-1.9
14,Stephen Strachan,6,0,9,12.7,1.053,,,,2,0,13.3,6.8,0,0,0,0,5.5,,0,0,0,0.203,,1.7,-2.4,-0.7
