Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Carsen Edwards,32,32,1107,21.8,0.524,0.472,0.52,0.302,669,1.5,10.5,5.9,19.2,2.5,1.2,12.7,37,,3,1.5,4.5,0.163,,5.4,0.1,5.6
2,Ryan Cline,32,32,1081,15.5,0.585,0.577,0.746,0.1,362,0.5,9.2,4.8,18.2,1.2,0.5,11.2,17.3,,2.8,1,3.8,0.14,,6.5,0.5,7
3,Matt Haarms,32,19,683,26.3,0.666,0.644,0.119,0.475,276,9.6,20.2,14.8,10.2,0.7,12.4,14.2,18.9,,2.4,1.3,3.7,0.215,,5.1,8.2,13.3
4,Grady Eifert,32,32,809,16.9,0.675,0.668,0.621,0.302,203,9.3,14.7,11.9,10.7,2.2,0.3,12,9.5,,2.2,1.1,3.3,0.166,,7.3,3.5,10.8
5,Nojel Eastern,32,32,918,16.2,0.53,0.489,0.016,0.505,285,7.8,16,11.8,15.3,2.4,1.7,17.1,15.6,,1.7,1.4,3.1,0.134,,2.9,4.8,7.7
6,Trevion Williams,30,8,310,31,0.566,0.561,0.023,0.252,166,19.7,25.2,22.4,13.5,2.3,5.9,9.3,26.6,,1.3,0.7,1.9,0.248,,6.3,5,11.2
7,Aaron Wheeler,32,0,441,16.9,0.551,0.537,0.628,0.231,141,8.4,17.4,12.8,5.4,2.5,4.1,13,17.8,,0.8,0.8,1.6,0.144,,3.9,3.4,7.3
8,Evan Boudreaux,24,4,298,20.9,0.546,0.5,0.263,0.424,135,14.7,15.3,15,9.8,1,0.9,11.2,22.9,,1,0.4,1.3,0.176,,4.9,0.1,5
9,Sasha Stefanovic,32,0,382,8.4,0.532,0.539,0.789,0.158,78,0.9,11,5.9,6.7,3,1.4,20.4,13.7,,0.1,0.6,0.7,0.071,,1.5,3,4.5
10,Eric Hunter Jr.,32,1,386,6.5,0.393,0.36,0.5,0.183,85,4.5,7.5,5.9,13.4,1.9,0.7,18.3,14.4,,0,0.4,0.4,0.044,,-0.2,1.6,1.5
11,Kyle King,7,0,15,-0.1,0,0,0,0,1,0,32,15.7,10,0,0,0,6.8,,0,0,0,-0.001,,-7.1,2.8,-4.3
12,Tommy Luce,7,0,18,7.5,0.508,0.375,0.25,1,6,0,0,0,9.1,0,0,14.5,19.6,,0,0,0,0.069,,-2,-4.8,-6.8
