Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Boogie Ellis,32,32,1057,22,0.581,0.536,0.498,0.35,534,1.2,10.5,6.3,19.5,2.5,0.7,10.6,26.9,,3.3,1.6,4.9,0.187,,5.9,1.9,7.8
2,Drew Peterson,32,32,1145,17.8,0.543,0.508,0.36,0.296,470,3.1,15.5,9.8,24.3,1.8,2.3,17.6,22.3,,1.9,1.9,3.8,0.134,,4,2,6
3,Kobe Johnson,32,28,918,18.9,0.595,0.539,0.387,0.402,308,5.4,13.3,9.7,16.3,4.5,1.6,18.7,16.7,,1.8,1.9,3.7,0.162,,3.1,5.1,8.2
4,Tre White,32,28,861,13.9,0.529,0.506,0.197,0.275,283,6.4,14.4,10.8,7.7,1,1,12.1,18.6,,1.2,1.2,2.4,0.111,,1.1,0.7,1.8
5,Joshua Morgan,28,27,674,16.7,0.57,0.568,0.008,0.523,189,9.1,14.7,12.2,3.9,1.2,10,16.3,14.9,,0.9,1.3,2.1,0.127,,0.4,3.7,4
6,Reese Dixon-Waters,28,8,708,12.8,0.534,0.491,0.347,0.32,253,3.7,10,7.1,8.6,1.7,1.8,17.4,22.4,,0.5,1,1.5,0.084,,0.3,1.1,1.3
7,Kijani Wright,28,0,279,9.9,0.499,0.468,0,0.362,66,11.5,9.7,10.5,5.7,0.4,5,16.6,12.1,,0.3,0.3,0.6,0.09,,-2.2,1.4,-0.8
8,Vincent Iwuchukwu,14,5,194,15.2,0.565,0.509,0,0.436,70,7.6,12.4,10.2,4.1,0.3,7.7,19.4,21.7,,0.2,0.3,0.5,0.098,,-0.3,1.9,1.6
9,Harrison Hornery,23,0,166,9.7,0.495,0.483,0.517,0.241,34,6.7,9.4,8.2,4.2,1.8,3.2,11,11.2,,0.1,0.2,0.4,0.091,,-0.7,1.9,1.2
10,Malik Thomas,26,0,218,8,0.451,0.405,0.302,0.302,64,4.5,9.6,7.3,7.6,2.7,0,16.3,20.2,,0,0.3,0.3,0.053,,-4.1,1.4,-2.7
11,Oziyah Sellers,25,0,129,7.1,0.438,0.435,0.613,0.065,26,1,4.8,3.1,6.9,1.4,0.8,3,13.1,,0.1,0.1,0.2,0.06,,-1.6,0.6,-1
12,Iaroslav Niagu,16,0,76,3.4,0.432,0.333,0,0.333,8,4.9,12.3,8.9,2.1,2.3,4.2,36.5,7.4,,0,0.1,0.1,0.044,,-6.2,3.4,-2.8
13,Zach Brooker,2,0,1,-16.9,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.031,,-20,0.7,-19.3
