Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Sincere Carry,34,34,1248,19,0.52,0.475,0.403,0.287,613,1.1,10.3,5.7,25.5,2.7,0.7,13.3,26.3,,2.8,2.3,5.1,0.164,,1.9,1.3,3.2
2,Miryne Thomas,34,33,921,17.5,0.552,0.527,0.653,0.271,343,6.7,16.4,11.5,5.3,2.7,2.8,11.1,19.9,,1.9,2,3.9,0.17,,1.8,2.2,4
3,Malique Jacobs,33,31,1077,18,0.465,0.418,0.175,0.429,469,5.5,12.7,9.1,20.2,4.7,3.2,16.4,25.3,,0.9,2.7,3.6,0.135,,-0.1,4.2,4.1
4,Chris Payton,33,4,529,25.2,0.73,0.75,0,0.688,204,10.4,23.7,17,4.7,1.1,7.5,12.4,15.9,,2,1.3,3.2,0.244,,2.6,2.8,5.4
5,Cli'Ron Hornbeak,33,30,541,21.8,0.712,0.731,0,0.426,187,14.1,20.5,17.3,3.1,1.8,6.5,17.2,14.4,,1.6,1.3,2.9,0.211,,0.3,2.7,3
6,Jalen Sullinger,34,1,753,14,0.618,0.599,0.568,0.135,246,0.5,6.5,3.5,6.1,1.4,0.5,9.2,17.1,,1.7,1.1,2.8,0.147,,0.5,1,1.5
7,Giovanni Santiago,23,23,-623,12.1,0.561,0.518,0.621,0.214,165,0.2,7.5,3.8,10.5,2.4,0.8,12,13.9,,0.9,1.1,2,0.128,,-0.5,2.4,1.9
8,Voncameron Davis,33,14,701,10.5,0.474,0.443,0.467,0.21,213,6.7,11.9,9.3,3,2,0.9,12.8,18.7,,0.4,1.3,1.7,0.096,,-2.4,1.1,-1.4
9,Julius Rollins,27,0,244,11.8,0.546,0.511,0.5,0.283,62,7.5,12.6,10.1,6.8,2.8,1.5,21.2,13.4,,0.2,0.5,0.7,0.119,,-2.2,2.5,0.3
10,Delrecco Gillespie,24,0,137,20.8,0.742,0.757,0.057,0.286,54,13.3,20.8,17.1,2.9,1.3,1.8,23.2,18.7,,0.4,0.3,0.6,0.187,,-1.6,0.2,-1.4
11,Akeem Odusipe,12,0,49,15.1,0.711,0.571,0,0.857,15,14,9.3,11.6,0,2.3,2.5,28.9,14,,0.1,0.1,0.2,0.154,,-9.4,1.2,-8.2
