Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Kellen Dunham,34,33,1153,19,0.586,0.525,0.471,0.419,482,1.8,7.4,4.6,6.1,1,0.1,9.6,24.2,,3.7,1.6,5.3,0.183,,5.5,0.4,5.9
2,Kameron Woods,34,34,1065,19.6,0.552,0.506,0,0.7,293,11.1,27.5,19.1,7.3,2.3,3.5,14.6,13.9,,2.1,2.7,4.8,0.181,,1.8,7.5,9.3
3,Alex Barlow,34,34,1154,14.2,0.559,0.521,0.63,0.251,301,1.6,12.9,7.1,15.1,4,0.2,19,15.3,,1.5,2.6,4.1,0.142,,3.7,5.9,9.6
4,Andrew Chrabascz,30,29,861,17.5,0.517,0.489,0.249,0.446,327,6.4,8.9,7.6,12.9,1.7,2.3,10.9,22.4,,1.8,1.5,3.3,0.155,,3.2,3.7,6.9
5,Roosevelt Jones,34,34,1207,15.4,0.456,0.421,0,0.401,472,6.8,11.1,8.9,23,1.6,2,15.8,24.6,,1.2,2.1,3.3,0.111,,0.2,4.7,4.9
6,Kelan Martin,34,0,495,15.2,0.487,0.455,0.348,0.271,215,5,12.3,8.5,7.5,0.6,1.9,11.7,30,,0.6,0.8,1.4,0.113,,-0.3,-0.1,-0.4
7,Tyler Wideman,34,5,371,12.2,0.51,0.536,0,0.732,87,10.1,19.1,14.5,7.9,1.5,4.7,22.6,13.8,,0.2,0.8,1,0.113,,-1.2,6.5,5.3
8,Austin Etherington,32,0,392,7.5,0.502,0.456,0.559,0.206,80,5.4,15.5,10.3,8.3,1.4,0.9,22.8,13,,0.2,0.7,0.9,0.092,,-0.4,3.8,3.4
9,Jackson Aldridge,19,1,95,5.9,0.453,0.45,0.5,0.45,19,0,2.6,1.3,4.2,1.3,0,7.6,14.6,,0,0.1,0.2,0.068,,-1.2,0.5,-0.7
10,Steven Bennett,9,0,25,14.3,0.643,0.643,0.857,0,9,4.7,5,4.8,17,0,0,12.5,16.8,,0.1,0,0.1,0.175,,5.9,-1.2,4.7
11,Jackson Davis,17,0,67,9.2,0.353,0.353,0,0.529,14,5.3,37,20.7,0,1.9,7,12.4,19.1,,-0.1,0.2,0.1,0.068,,-10.6,2.5,-8.1
12,Trey Pettus,4,0,15,29,0.833,0.833,0.333,0,6,0,0,0,43.8,8.3,0,25,14,,0.1,0,0.1,0.275,,4.9,-1.9,3
