Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Karl Cochran,35,35,1091,23,0.507,0.494,0.573,0.158,479,3.3,20.3,11.8,20.6,3.7,3.8,10.2,28.7,,2.1,2.8,4.8,0.178,,3.1,3.7,6.9
2,Lee Skinner,35,35,1035,17.3,0.541,0.5,0.011,0.467,357,6.8,17.6,12.2,15.2,1.6,0.4,14.5,20.1,,2,1.9,3.9,0.15,,-0.5,1.4,0.9
3,Spencer Collins,35,35,965,18.1,0.578,0.533,0.37,0.37,370,2.7,9.8,6.3,11.8,1.5,0.2,11.7,23.3,,2.4,1.4,3.8,0.158,,1.8,-1.3,0.5
4,Eric Garcia,32,30,860,14.2,0.593,0.532,0.563,0.646,250,1,8.2,4.6,18.4,1.5,0.1,16.6,16.1,,1.7,1.2,3,0.138,,1.4,-0.9,0.5
5,Justin Gordon,35,32,743,17.5,0.553,0.549,0.005,0.5,275,11.2,12.7,11.9,14,1.6,2.7,18.5,21.9,,1.3,1.3,2.6,0.14,,-0.5,1.8,1.3
6,C.J. Neumann,35,3,718,13.3,0.561,0.516,0,0.72,167,10.9,16.8,13.8,7,1.6,1.1,17.8,11.8,,1.2,1.3,2.5,0.139,,-0.9,2,1.1
7,Jaylen Allen,35,0,618,15.2,0.575,0.556,0.556,0.251,194,3.3,9.1,6.2,8.7,3,0.6,14.7,20.3,,0.9,1.1,2.1,0.134,,1,0.1,1.1
8,Cameron Jackson,32,0,265,16.9,0.603,0.566,0,0.396,73,7.1,17.5,12.3,5.6,2.6,5.3,14.9,15.6,,0.5,0.6,1.1,0.168,,-1.8,3.7,1.9
9,John Swinton,32,5,358,10.9,0.565,0.465,0.326,0.581,75,1.8,8.4,5.1,18.8,1.8,0.6,17.9,10.4,,0.6,0.6,1.1,0.126,,-1.3,0,-1.3
10,Zach Korkowski,7,0,15,20.8,0.504,0.4,0.2,0.4,6,0,41.9,20.9,29.6,0,0,0,22.1,,0.1,0,0.1,0.245,,0.5,0.4,0.8
11,Bobby Perez,7,0,15,6.2,0.593,0.625,0.25,1,5,0,0,0,0,4.3,0,33.7,33.1,,0,0,0,-0.029,,-9,-2.3,-11.3
12,Jeremiah Tate,3,0,7,-7,0,,,,0,0,0,0,0,0,0,0,7.6,,0,0,0,-0.096,,-10.8,-1.3,-12.1
13,Eric Wagenlander,3,0,6,-15.8,0,0,1,0,0,0,20.9,10.5,0,0,0,50,18.6,,0,0,0,-0.252,,-20.2,-3.4,-23.6
14,Derrick Brooks,32,0,304,2.5,0.384,0.38,0.22,0.36,51,0.4,12.4,6.4,14.4,1.7,1.1,32.4,15.9,,-0.6,0.5,-0.1,-0.01,,-8.3,0.9,-7.4
