Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Jordan Bachynski,33,33,1020,21.7,0.59,0.545,0,0.668,366,8.2,20.8,14.8,3.4,0.7,12.3,13,18.7,,2,2.4,4.4,0.174,,-0.2,7.8,7.6
2,Shaquielle McKissic,32,26,918,17.5,0.567,0.531,0.342,0.612,311,4.9,15.4,10.4,17.4,2.6,0.1,10,15.8,,2.1,1.7,3.8,0.168,,4.3,3.6,7.9
3,Jermaine Marshall,32,32,1013,17,0.587,0.564,0.564,0.294,413,1.3,9.2,5.4,9.6,1.4,1.4,10.5,23.4,,1.9,1.5,3.4,0.135,,4.5,0.6,5.2
4,Jahii Carson,33,33,1168,17.1,0.52,0.47,0.189,0.446,629,2.4,9.8,6.3,29.7,1.1,0.2,16.4,31.2,,1.6,1.6,3.2,0.109,,1.7,0.4,2.1
5,Jonathan Gilling,33,18,939,11.7,0.6,0.592,0.796,0.22,257,1.4,12.9,7.4,17.5,1.1,0.5,17.3,14,,1.3,1.4,2.7,0.116,,3.5,1.9,5.3
6,Bo Barnes,25,0,346,13.6,0.61,0.596,0.667,0.372,102,3.4,12.2,8,7.8,1.8,0.8,14.8,16.1,,0.5,0.6,1.1,0.124,,2.7,1.5,4.2
7,Egor Koulechov,27,7,377,11.9,0.536,0.506,0.413,0.35,106,7.2,14.8,11.2,8,1.5,1.5,18.4,15.7,,0.3,0.7,1,0.102,,0.2,2.5,2.7
8,Eric Jacobsen,32,15,332,9.2,0.531,0.491,0,0.774,88,9.9,14.3,12.2,5,0.9,3.7,22.5,14.5,,0.2,0.6,0.8,0.097,,-2.1,3.4,1.3
9,Chance Murray,22,0,173,11.7,0.499,0.443,0.409,0.386,54,3.4,17.7,10.9,14.2,0.7,1.1,14.7,18.2,,0.1,0.3,0.4,0.098,,-0.7,1.3,0.6
10,Calaen Robinson,20,0,124,15.3,0.502,0.446,0.75,0.214,39,0.9,16.2,9,30.8,5.1,0.8,20.6,16.2,,0.1,0.3,0.4,0.144,,2.3,4.4,6.7
11,Richie Edwards,15,0,101,14.6,0.537,0.515,0.545,0.152,36,3.5,11.5,7.7,12.3,2.3,0.9,10.2,20.1,,0.1,0.2,0.3,0.125,,2.3,1.1,3.3
12,Sai Tummala,15,0,80,13,0.51,0.5,0.75,0.179,30,8.8,6.6,7.6,7.7,1.4,0,6.2,20.9,,0.1,0.1,0.2,0.122,,4.1,-1.5,2.6
13,Jarett Upchurch,6,0,8,52.5,1.167,1.167,0.333,0,3,14.7,0,6.9,0,7.2,0,0,19.4,,0.1,0,0.1,0.372,,23.2,0.5,23.7
14,Brandan Kearney,19,1,123,0.7,0.386,0.327,0.346,0.308,25,4.8,6.9,5.9,4.3,1.4,0,23.2,16.3,,-0.2,0.2,0,-0.004,,-5.1,0.6,-4.5
15,David Whitmore,3,0,3,-8.2,0,0,1,0,0,0,35.1,18.5,0,0,0,0,17.2,,0,0,0,-0.163,,-15.1,-5.1,-20.2
