Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Warren Washington,32,32,855,19.6,0.588,0.562,0,0.512,294,8.4,19.2,13.8,11.3,1.1,7.3,15.8,17.3,,1.6,1.8,3.4,0.159,,1.8,3.6,5.4
2,Desmond Cambridge,32,31,914,18.9,0.518,0.494,0.614,0.15,399,3.5,9.8,6.6,17.3,3.6,2,10,25.6,,1.6,1.7,3.3,0.145,,4.7,3.9,8.6
3,Devan Cambridge,34,33,914,16.6,0.571,0.552,0.319,0.379,318,9,13,11,6.6,1.4,3.5,14.3,18.6,,1.6,1.5,3.1,0.135,,2,2,4
4,Frankie Collins,33,32,935,15.1,0.477,0.438,0.262,0.443,362,2.5,13.5,7.9,31.3,2.8,1,17.4,22,,0.8,1.8,2.6,0.111,,1.1,3.3,4.5
5,DJ Horne,33,32,982,13.5,0.48,0.441,0.509,0.211,376,1.6,10.6,6,16.7,2.2,0.5,10.1,23.6,,1,1.6,2.6,0.104,,1.3,2,3.3
6,Duke Brennan,34,1,316,15,0.554,0.519,0,0.778,93,14.7,12.3,13.5,3,1.3,6.5,15.9,13.9,,0.5,0.6,1.1,0.139,,-1.8,2.5,0.7
7,Jamiya Neal,29,1,455,11.8,0.484,0.459,0.504,0.231,133,2.3,16.9,9.5,18.4,2.2,1.3,17.8,17.9,,0.2,0.9,1,0.091,,-0.5,3,2.4
8,Alonzo Gaffney,34,3,563,6.7,0.424,0.397,0.518,0.223,110,4.9,13.8,9.3,6.1,1.5,3.6,17.9,13.4,,-0.2,1,0.8,0.057,,-3.4,3.1,-0.2
9,Austin Nunez,28,2,-457,8,0.541,0.509,0.5,0.208,116,1.9,5.7,3.7,10.1,2.4,0.2,22.1,16.3,,0.1,0.6,0.7,0.063,,-2.8,2.3,-0.4
10,Luther Muhammad,34,1,326,8.4,0.417,0.37,0.341,0.211,104,2.3,9.3,5.7,8.8,1.6,0,8.8,22.7,,-0.1,0.4,0.4,0.048,,-2.8,0.7,-2.2
11,Enoch Boakye,18,0,59,9.3,0.455,0.5,0,0.9,15,10.8,12.8,11.8,6.4,1,7.7,21.9,15.4,,0,0.1,0.1,0.064,,-5.5,3,-2.5
12,Marcus Bagley,2,2,57,9.8,0.444,0.386,0.409,0.591,24,3.7,11.4,7.5,10.6,0,2,15.1,29,,0,0.1,0,0.03,,-0.7,-1.4,-2.1
13,Micah Burno,6,0,10,-6.8,0.526,,,,2,10.6,10.8,10.7,16.2,0,0,75.9,19.7,,-0.1,0,0,-0.166,,-12,-3.7,-15.7
14,Bobby Hurley,5,0,8,-2,0.335,0.375,0.5,0.25,3,13.2,0,6.7,0,0,0,18.3,34.1,,0,0,0,-0.142,,-5.2,-8.2,-13.5
15,John Olmsted,9,0,16,5.7,0.526,,,,1,0,20.3,10,0,0,7.1,0,3,,0,0,0,0.091,,-3.5,4.9,1.4
16,Austin Ronzone,1,0,1,-61.1,,,,,0,0,0,0,0,0,0,100,49.8,,0,0,0,-0.993,,-28.4,-12.9,-41.3
17,Cade Ronzone,2,0,2,7.1,0.526,,,,1,0,0,0,0,0,0,0,23.7,,0,0,0,0.16,,-14.2,1.8,-12.5
18,Jordan Williams,2,0,4,9.9,,,,,0,0,0,0,40.4,0,0,,0,,0,0,0,0.106,,2.7,2.9,5.6
