Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Josh Scott,32,31,979,28.1,0.588,0.536,0.026,0.554,500,9.6,20.8,15.3,13.5,1.2,4.9,8.3,23.7,,3.8,1.8,5.7,0.231,,5.2,5,10.2
2,Wesley Gordon,34,33,947,16.6,0.498,0.432,0.078,0.604,282,11.5,17.6,14.6,8.7,0.8,6.8,13.3,14.4,,1.5,1.7,3.2,0.135,,0.8,6.7,7.5
3,George King,34,27,862,18.8,0.58,0.545,0.437,0.349,403,6.9,12.6,9.8,5.9,0.9,0.9,13.7,25.6,,2.1,1.1,3.1,0.146,,3.6,-0.2,3.5
4,Josh Fortune,34,17,781,15.1,0.521,0.495,0.477,0.257,335,3.1,15.1,9.2,20.2,1.9,0.7,18.4,25.3,,0.8,1.2,2,0.103,,2,2.1,4.1
5,Dominique Collier,34,33,764,11.7,0.526,0.481,0.433,0.356,264,1.3,8.7,5.1,22.6,2.8,0.5,22.1,19.5,,0.6,1.2,1.8,0.095,,1,2.3,3.3
6,Tre'Shaun Fletcher,34,14,666,12,0.545,0.489,0.534,0.349,228,4.1,8.8,6.5,11,1.1,0.9,16.6,19,,0.9,0.8,1.7,0.103,,1.8,1.1,2.9
7,Xavier Talton,34,10,696,9.5,0.49,0.42,0.444,0.313,179,2.5,10.5,6.6,16.9,2,0.4,19.9,14.2,,0.5,1,1.5,0.086,,0.2,2.8,2.9
8,Tory Miller,33,4,520,14.9,0.502,0.469,0.027,0.49,183,13.4,17.5,15.5,2.3,1.1,2.2,16.2,19.9,,0.5,0.8,1.3,0.103,,-1.9,1.1,-0.8
9,Thomas Akyazili,33,1,528,7.1,0.43,0.393,0.468,0.286,132,0.6,9.7,5.2,18.1,1.8,1.4,18,15.6,,0.1,0.8,0.8,0.062,,-1.5,2.3,0.8
10,Brett Brady,10,0,19,20,0.647,0.667,0.667,0.333,6,0,27.5,14,0,6,0,22.3,22.5,,0,0.1,0.1,0.131,,-1.1,0.7,-0.4
11,Kenan Guzonjic,13,0,53,7.6,0.448,0.421,0.211,0.368,20,12.3,15.8,14.1,3.8,0,1.8,21.2,25.6,,0,0.1,0,0.025,,-5.2,-1.2,-6.4
12,Mitch Lombard,6,0,9,-0.5,0,0,0,0,1,0,0,0,17.6,0,0,0,5.3,,0,0,0,-0.009,,-7.3,-2.8,-10.1
13,Josh Repine,6,0,8,18.7,0.5,0.5,1,0,4,0,26.1,13.3,49.4,0,0,0,17.9,,0,0,0,0.238,,8.7,-0.3,8.4
14,Eli Stalzer,9,0,18,1.4,0,0,1,0,1,0,11.6,5.9,17.6,0,0,0,5.3,,0,0,0,0.007,,-4.3,1.1,-3.3
