Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Caleb Martin,33,23,1091,23.5,0.596,0.56,0.491,0.396,575,3.3,14.2,8.9,15.2,2.1,1.8,9.6,26.7,,3.6,1.6,5.2,0.191,,6.3,0.7,7
2,Jordan Caroline,34,33,1170,21.6,0.562,0.513,0.235,0.528,607,8.9,19.2,14.3,11.6,1.1,0.5,11,26,,3.4,1.6,5,0.172,,3.2,0,3.1
3,Cody Martin,33,31,1162,21.7,0.565,0.536,0.141,0.404,506,6.1,13.8,10.1,23.5,2.7,4.5,14.2,19.9,,3.1,2,5,0.174,,3.8,4.9,8.7
4,Kendall Stephens,34,33,-917,17.9,0.653,0.631,0.831,0.15,356,1.9,6.4,4.2,4.2,1,2.8,7.6,20.2,,2.5,0.9,3.4,0.15,,6.5,-1.1,5.4
5,Lindsey Drew,27,26,789,17,0.584,0.535,0.258,0.39,269,3.7,11.8,7.9,24.6,1.9,3.3,15.7,14.1,,1.9,1.1,3,0.153,,3.2,2.9,6.1
6,Hallice Cooke,34,9,679,11.7,0.636,0.615,0.705,0.172,167,1.4,10,5.9,12.8,1.7,0.6,13.7,11.2,,1.2,0.8,2,0.116,,3.2,0.7,3.9
7,Josh Hall,32,8,725,13.1,0.56,0.525,0.312,0.325,220,6.3,12.4,9.4,11.1,1.4,1.8,17.7,15.2,,1,0.9,1.9,0.104,,1.2,1.7,2.9
8,Elijah Foster,30,5,207,11.9,0.488,0.405,0.048,0.619,58,5.6,19.9,13,7.8,2.2,1.6,11.4,14.8,,0.2,0.4,0.6,0.114,,-1.9,2,0.1
9,Darien Williams,15,2,-98,8.3,0.489,0.426,0.259,0.444,31,4.7,24.3,14.9,3.5,1.7,2.2,23.4,21.7,,-0.1,0.2,0.1,0.042,,-6.1,0.1,-6
10,Justin Brent,3,0,5,24.7,1,1,0,0,1,0,0,0,0,11.3,0,0,10,,0,0,0,0.243,,8.9,7,15.9
11,Elijah Cooks,4,0,4,-8.1,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.022,,-2.9,1.1,-1.8
12,David Cunningham,4,0,4,24,0.5,0.5,0.5,0,1,0,0,0,0,14.1,0,0,24.9,,0,0,0,0.168,,4,5.6,9.6
13,John Jones,6,0,6,-10,0,0,0,0,1,19.4,0,9.3,0,0,0,0,16.6,,0,0,0,-0.139,,-11.8,-5.4,-17.3
14,Charlie Tooley,11,0,15,-15.5,0.309,0.25,0.917,0.167,8,15.5,0,7.5,0,3.8,0,23.6,56.4,,-0.1,0,-0.1,-0.283,,-15,-11.2,-26.2
