Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Wendell Moore,34,34,1151,21.6,0.607,0.576,0.353,0.299,487,4.3,13,8.9,22.7,2.4,0.7,15.4,19.7,,3.7,1.8,5.5,0.191,,5.1,2.7,7.8
2,Mark Williams,34,34,778,33.2,0.716,0.707,0.004,0.284,346,13.7,21.5,17.9,7.3,1.1,11.6,9.7,18.8,,3.6,1.8,5.4,0.278,,7.4,4.7,12.1
3,Paolo Banchero,34,34,1101,23.9,0.551,0.512,0.249,0.373,572,6.5,19.4,13.4,17.7,1.9,2.6,13.5,27.9,,3.2,2,5.3,0.191,,4.7,2.3,7
4,AJ Griffin,34,20,787,21.6,0.639,0.625,0.529,0.176,303,4.4,13.3,9.2,7.5,1.4,2.2,7.4,19.2,,2.6,1.1,3.8,0.192,,6.8,1.7,8.5
5,Trevor Keels,31,26,973,16.9,0.52,0.494,0.503,0.29,370,3.2,9.6,6.6,16.1,2.5,0.2,9.7,20.4,,2.2,1.3,3.6,0.146,,2.7,1.8,4.5
6,Jeremy Roach,34,22,969,11.4,0.513,0.481,0.45,0.263,293,1.4,7.4,4.6,16.6,1.6,0.3,15.1,16.6,,1.4,1.1,2.4,0.101,,-0.2,1.2,1.1
7,Theo John,33,0,381,16.8,0.598,0.588,0.029,0.353,102,9.4,14.4,12.1,6.2,2.5,7.3,17.6,12.8,,0.7,0.8,1.5,0.154,,-0.3,5,4.7
8,Joey Baker,33,0,401,13.5,0.587,0.561,0.626,0.235,130,2.7,8,5.5,5.7,1.9,0.2,12.3,18.4,,0.8,0.5,1.3,0.125,,0.7,0.9,1.5
9,Bates Jones,24,0,136,16.5,0.575,0.547,0.844,0.125,46,11.4,12.2,11.8,12.6,0.9,2.1,15,14.9,,0.4,0.2,0.5,0.158,,4,1.1,5
10,Jaylen Blakes,20,0,92,6.7,0.382,0.389,0.63,0.037,26,5.2,12.4,9.1,18.3,2.5,0,22.6,19.6,,-0.1,0.1,0.1,0.036,,-4.8,0.6,-4.2
11,Michael Savarino,11,0,25,18.8,0.6,0.6,0.9,0,9,4.8,16.6,11.1,0,2.3,0,9.1,22.3,,0.1,0,0.1,0.153,,3.1,0.7,3.8
12,Keenan Worthington,9,0,24,13.4,0.385,0.5,0,2,5,19.9,34.6,27.8,0,0,0,0,8.2,,0,0,0.1,0.143,,0.7,-2.1,-1.4
13,Stanley Borden,1,0,1,45.9,,,,,1,100,0,55.6,0,0,0,,0,,0,0,0,0.47,,17.8,-14.1,3.7
14,Spencer Hubbard,3,0,6,5.2,0.526,,,,1,0,17.3,9.3,0,0,0,0,8,,0,0,0,0.095,,-7.9,0.4,-7.5
