Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Ethan Happ,35,35,982,25,0.567,0.538,0,0.554,423,10.5,23.8,17,10.9,4,3.5,16.6,24.9,,2.1,2.5,4.5,0.185,,2.4,6.8,9.2
2,Nigel Hayes,35,35,1267,18.6,0.491,0.412,0.304,0.589,565,6.4,13.1,9.7,18.2,1.9,1.2,12.4,26.9,,2.5,1.9,4.4,0.14,,3,2.9,6
3,Bronson Koenig,35,35,1222,13.8,0.532,0.5,0.553,0.252,426,1.2,8.4,4.8,15.1,0.7,0.5,10.8,21.1,,2.3,1.3,3.6,0.118,,3.6,0.6,4.1
4,Zak Showalter,35,35,1099,12.5,0.583,0.548,0.54,0.283,266,2.8,12.1,7.3,13.9,2,0.6,17.6,13.2,,1.6,1.7,3.2,0.117,,2.8,3.7,6.5
5,Vitto Brown,35,34,888,17.3,0.534,0.51,0.325,0.188,319,7.9,15.8,11.8,7.6,1.3,2.3,11.2,21.5,,1.7,1.4,3.1,0.138,,2.2,2.5,4.7
6,Alex Illikainen,33,0,324,10,0.506,0.484,0.444,0.238,73,5.8,12.5,9.1,8,1,1,13.6,13.3,,0.3,0.4,0.8,0.093,,0.1,2.1,2.2
7,Jordan Hill,30,1,467,6.8,0.484,0.477,0.586,0.069,90,3.5,7.4,5.4,10.1,1.2,0.2,17.5,12.4,,0.2,0.5,0.7,0.062,,-0.2,1.7,1.6
8,Khalil Iverson,34,0,443,10.5,0.499,0.486,0.171,0.514,95,6.4,10.8,8.5,9.4,1.7,4.8,26.2,14.2,,0,0.7,0.7,0.063,,-2.1,5.5,3.4
9,Charles Thomas IV,31,0,282,12.2,0.413,0.397,0.205,0.411,73,8.7,18.3,13.4,2.2,1.3,4.5,5.4,17.4,,0.2,0.5,0.7,0.095,,-3,2.5,-0.5
10,Aaron Moesch,15,0,48,7.7,0.678,0.5,0,1,5,4.9,7.7,6.3,3.7,2.6,0,25.3,4.4,,0,0.1,0.1,0.093,,-0.2,3.9,3.7
11,Jackson Bax,3,0,2,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.023,,-3.8,3,-0.8
12,Riley Dearring,3,0,6,-17.9,0.339,0,1,1,2,0,40.9,20,0,0,0,40.4,43.9,,-0.1,0,0,-0.282,,-22.6,-7.9,-30.5
13,Will Decorah,4,0,3,-27.9,0,0,0,0,1,39.1,0,20,0,0,0,50,35.5,,0,0,0,-0.443,,-24.4,-5.5,-29.9
14,Brevin Pritzl,1,0,4,-16.5,,,,,0,0,0,0,0,0,0,100,13.3,,0,0,0,-0.249,,-16.2,3.2,-13
15,T.J. Schlundt,5,0,4,10.7,,,,,1,0,0,0,43.2,0,0,,0,,0,0,0,0.113,,-5.2,-8.8,-14
16,Jordan Smith,8,0,9,17.3,0.452,0.333,0,1,4,13,13.6,13.3,0,0,11.8,18.4,32.1,,0,0,0,0.059,,-9.2,0.4,-8.9
