Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Brison Gresham,29,16,558,26.2,0.668,0.654,0,0.383,209,15.5,22.9,19.3,4.1,1.2,12.5,20.3,17.3,,1.5,1.5,3,0.215,,0.9,3,3.9
2,John Walker,27,14,606,19.2,0.566,0.514,0.213,0.596,256,6.9,13.6,10.3,9.8,1.1,4.2,14.9,22.3,,1.4,1.2,2.6,0.171,,1.6,1.1,2.7
3,Joirdon Karl Nicholas,30,18,620,20.9,0.565,0.565,0.02,0.475,271,10.9,20.4,15.8,11.1,2.2,4,20.7,24.4,,0.9,1.5,2.4,0.156,,0.2,1.7,1.9
4,PJ Henry,29,18,678,11.7,0.492,0.476,0.373,0.187,226,1.8,10.9,6.5,11.9,2.4,0.5,16.1,21.1,,0.4,1.2,1.7,0.098,,-2.2,1,-1.2
5,Justin Hopkins,30,20,616,11.2,0.558,0.489,0.401,0.526,190,4.4,6.5,5.5,10,0.8,0.2,19.7,17,,0.8,0.8,1.6,0.104,,-1.5,-0.9,-2.4
6,Bryson Etienne,28,15,616,12.1,0.448,0.417,0.479,0.186,229,2.6,11.1,7,14.4,2.4,1,13.8,24.3,,0.3,1.2,1.5,0.095,,-1.9,0.2,-1.6
7,Jordan Gilliam,28,16,685,8.7,0.432,0.406,0.403,0.209,150,2,11.1,6.7,15.8,1.8,1.6,16.9,13.2,,0.2,1.2,1.4,0.084,,-3,1.3,-1.7
8,Yahuza Rasas,28,12,504,12.5,0.492,0.464,0.118,0.382,136,9.6,19,14.5,6,1,2.1,17.7,15.4,,0.4,1,1.4,0.111,,-2.4,0.1,-2.3
9,John Jones,30,7,416,10.9,0.499,0.467,0.663,0.169,159,1.6,5.6,3.7,7.9,1.2,0,12.7,24.2,,0.5,0.6,1,0.1,,-1.4,-1.8,-3.2
10,A.J. Lawson,27,14,561,8.5,0.463,0.453,0.344,0.294,172,5,12,8.6,12.1,1.4,1.3,23.2,20.7,,-0.2,1,0.7,0.052,,-4.1,-0.6,-4.7
11,Davon Barnes,17,0,151,9,0.436,0.405,0.189,0.243,38,7.5,9.8,8.7,6.2,0.8,0.7,12.7,15.3,,0.1,0.2,0.3,0.077,,-3.7,-1.4,-5.1
12,Andrew Malveaux,5,0,14,38.4,0.667,0.667,0.778,0,9,0,7.5,3.9,20.7,8.2,0,10,35,,0.1,0,0.1,0.338,,9.7,6.9,16.6
