Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Trae Bell-Haynes,35,35,965,19.9,0.56,0.516,0.191,0.458,428,3.4,8.5,6,26.6,2.4,0.4,15.4,23,,2.6,1.8,4.4,0.182,,2.5,0.6,3.1
2,Anthony Lamb,35,35,787,26,0.582,0.551,0.189,0.317,414,11.4,18.6,15.2,6.7,2.1,5.8,15.4,31,,2,1.9,4,0.202,,0.8,2.1,2.8
3,Kurt Steidl,35,34,1003,14.8,0.586,0.552,0.7,0.248,255,1.9,16,9.3,7.3,1.9,2.2,8.6,13.7,,1.9,2.1,4,0.16,,2.7,2.6,5.3
4,Payton Henson,30,23,799,20.4,0.598,0.56,0.276,0.316,321,6.7,17.2,12.2,8.5,1.1,1.5,12,21.9,,2.2,1.5,3.7,0.186,,2.3,0.5,2.8
5,Ernie Duncan,34,33,954,14.6,0.572,0.552,0.777,0.145,287,1.5,8.6,5.2,13.5,1.4,0.3,9.5,16.1,,2.1,1.5,3.6,0.151,,3.7,-0.2,3.6
6,Dre Wills,35,3,682,20.5,0.585,0.614,0.026,0.542,233,7.4,15.1,11.5,13.4,2.9,3.3,15,17.8,,1.4,1.6,3,0.176,,1.5,4.3,5.8
7,Darren Payen,34,1,409,29,0.71,0.701,0.007,0.418,196,10.5,14.5,12.6,5.5,1.3,6.2,16.6,25.3,,1.5,0.9,2.4,0.235,,2.8,1.8,4.6
8,Drew Urquhart,33,11,463,16.7,0.594,0.579,0,0.411,163,13.2,15.8,14.6,7.6,0.4,4.8,22,19,,0.8,0.9,1.7,0.145,,-0.7,2.2,1.5
9,Cam Ward,35,0,517,9.5,0.471,0.44,0.552,0.344,151,0.3,8.9,4.8,19.7,1.5,0,17.6,18.3,,0.3,0.8,1.2,0.089,,-1.4,-1,-2.4
10,Josh Hearlihy,27,0,268,6.6,0.514,0.5,0.432,0.364,56,2.4,15,9,9.3,1.1,0.4,27.9,14.3,,-0.1,0.5,0.4,0.061,,-3.3,0.8,-2.5
11,Nate Rohrer,13,0,111,12.3,0.52,0.462,0,0.385,23,4.7,13.9,9.5,16,1.7,1,11.5,8.4,,0.2,0.2,0.4,0.144,,-0.2,2.3,2.1
12,Everett Duncan,1,0,2,23.7,,,,,1,65.1,0,31,0,0,0,,0,,0,0,0,0.265,,10.3,-4.5,5.8
13,David Urso,9,0,39,-0.9,0.278,0.278,0.667,0,4,0,9.1,4.8,0,1.6,2.7,18.2,15.1,,-0.1,0.1,0,-0.033,,-8.4,-0.3,-8.7
