Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Drew McDonald,33,32,1006,27.9,0.606,0.559,0.378,0.417,600,7.8,27.7,18,19.3,1,1.4,12.6,29.5,,4.2,1.9,6.1,0.242,,4.7,0,4.7
2,Tyler Sharpe,34,31,1090,17.6,0.582,0.54,0.651,0.38,429,1.9,9,5.5,10.3,2.7,0.3,9.2,20.8,,2.8,1.7,4.6,0.167,,3.2,-1.1,2.2
3,Jalen Tate,30,22,801,24.2,0.605,0.597,0.201,0.47,424,4.3,14.6,9.6,30.4,2.4,3.1,16.8,25.9,,2.6,1.5,4.1,0.203,,3.2,1.6,4.8
4,Dantez Walton,34,34,955,18.3,0.552,0.544,0.584,0.158,392,8.6,13.8,11.3,17.7,1.9,2.7,14.5,20.8,,2.1,1.6,3.8,0.158,,2.8,1.1,3.9
5,Zaynah Robinson,34,19,800,12.6,0.549,0.539,0.522,0.153,238,0.4,8.3,4.5,17.7,2.1,0.1,14.5,15.9,,1.2,1.1,2.3,0.115,,-0.1,-1.3,-1.4
6,Trevon Faulkner,34,27,703,11.6,0.626,0.63,0.226,0.322,173,6.8,7.4,7.1,9,1.3,2,19.4,11.7,,1.1,0.9,2,0.113,,0,0.6,0.6
7,Chris Vogt,34,2,446,17.8,0.537,0.582,0,0.709,163,12.5,20.7,16.7,8.1,1.3,10.7,18.8,20.2,,0.5,1,1.5,0.135,,-3.5,5,1.4
8,Paul Djoko,34,1,533,6.3,0.458,0.426,0.213,0.681,78,1.3,6.3,3.9,12.8,1.5,4.6,31,8.4,,0,0.8,0.7,0.055,,-4.4,2.3,-2.1
9,Adrian Nelson,29,0,240,14.6,0.589,0.574,0,0.444,81,12.9,18.8,15.9,6.6,1.2,1,23.4,17.7,,0.3,0.4,0.7,0.119,,-2.8,-0.9,-3.6
10,Silas Adheke,19,0,98,20.8,0.758,0.771,0.208,0.208,38,12.1,27.6,20.1,11.7,1.2,1.2,23.3,17.5,,0.3,0.2,0.5,0.192,,1.7,-0.1,1.5
11,Bryant Mocaby,17,2,158,3.9,0.423,0.362,0.872,0.277,43,1.5,5.7,3.7,7.1,0.4,0,11.6,19,,0,0.1,0.2,0.039,,-3.4,-4.6,-8
12,Gerald Gray Jr.,6,0,9,0,,,,,0,0,12.5,6.4,0,0,0,,0,,0,0,0,0.045,,-6.2,-0.6,-6.8
13,Chris Taylor,1,0,0,,0,0,1,0,,,,,,,,0,,,0,0,0,,,-4.5,-0.5,-5
14,David Wassler,6,0,9,7.2,1,1,0,0,1,0,0,0,0,0,0,0,5.5,,0,0,0,0.107,,0.4,-3.4,-2.9
