Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Daniel Mullings,35,35,1173,22.5,0.544,0.487,0.151,0.536,593,5.4,11.1,8.5,22.2,3.3,1.2,14.3,27.3,,3.2,2.2,5.4,0.183,,2.9,1.8,4.7
2,Tshilidzi Nephawe,36,36,1003,19.4,0.572,0.54,0,0.821,394,11.8,19.9,16.3,4.3,0.9,4.5,17.2,21.5,,1.9,2,3.9,0.155,,-0.7,1.2,0.5
3,DK Eldridge,36,36,995,17.3,0.556,0.536,0.341,0.364,397,7,11.4,9.4,14.5,1.2,1.2,14,21.5,,2.2,1.4,3.7,0.148,,2.7,-0.1,2.6
4,Sim Bhullar,30,24,790,24.5,0.63,0.648,0,0.606,314,12.9,20.8,17.2,11,0.2,11.2,20.2,20,,1.8,1.8,3.5,0.179,,1.4,6.1,7.5
5,Renaldo Dixon,35,12,867,18.5,0.607,0.551,0.082,0.52,302,10.7,15.1,13.1,7.5,1,3.2,16.4,17.1,,2,1.5,3.5,0.162,,1.7,1.6,3.3
6,K.C. Ross-Miller,30,29,818,14,0.62,0.521,0.43,0.859,273,1.6,7.1,4.6,22.4,1.7,0,22.5,16,,1.8,1,2.8,0.137,,2.3,-1,1.3
7,Kevin Aronis,36,8,702,14.4,0.636,0.629,0.893,0.107,215,0.5,7.7,4.4,3.6,0.9,0.5,7.3,16.8,,1.8,0.8,2.6,0.148,,4.3,-2.6,1.8
8,Ian Baker,19,0,272,10.7,0.533,0.517,0.517,0.414,75,2.8,5.8,4.5,14,2,0,17.8,15.8,,0.3,0.3,0.6,0.095,,0.5,-1.1,-0.6
9,Remi Barry,9,0,113,24.1,0.599,0.5,0.029,0.735,54,11.3,15,13.3,9,0,2.3,8,22.4,,0.5,0.2,0.6,0.226,,2.4,-1.7,0.7
10,Travon Landry,32,0,349,6.9,0.474,0.367,0.333,1.2,77,1.5,6.7,4.3,13.8,1.2,0,22.1,13.2,,0.1,0.4,0.5,0.059,,-2.4,-1.2,-3.6
11,Matej Buovac,26,0,193,7.7,0.439,0.417,0.87,0.204,52,4.6,5.5,5.1,8.3,0.3,0.9,9.2,17.2,,0.2,0.2,0.3,0.073,,0.1,-3.1,-3
