Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Reece Beekman,33,33,1078,23.8,0.527,0.491,0.249,0.305,510,1.3,12.2,6.7,44.7,4.1,2,13.4,27.5,,2.5,2.5,5,0.184,,5.1,5.5,10.6
2,Ryan Dunn,33,33,910,22.3,0.568,0.569,0.167,0.369,265,9.8,20.6,15.2,6.1,3.1,10.5,10.2,16.8,,1.6,2.6,4.2,0.184,,1.8,5.7,7.4
3,Isaac McKneely,32,32,1032,14.9,0.57,0.542,0.547,0.183,337,0.6,10.8,5.6,11.3,1.2,0.6,8.4,21.3,,1.7,1.6,3.3,0.128,,2.6,1.7,4.3
4,Jacob Groves,33,15,671,16.6,0.6,0.59,0.541,0.129,207,4.4,12.3,8.3,6.8,1.7,1.3,5.5,18.7,,1.4,1.2,2.6,0.156,,2.4,2.1,4.5
5,Taine Murray,32,1,422,13.2,0.615,0.613,0.488,0.225,99,1.1,10,5.6,13.3,0.9,1.2,8.3,13.2,,0.7,0.6,1.4,0.13,,0.4,2.2,2.6
6,Jordan Minor,31,17,452,13.7,0.484,0.464,0,0.42,136,12.4,13.7,13,4.2,1.9,2.8,11.8,19.4,,0.4,0.9,1.3,0.111,,-2.5,2.1,-0.5
7,Blake Buchanan,33,6,500,12.3,0.429,0.409,0,0.418,124,10,15.3,12.6,4.8,1.7,7.6,10.2,16.9,,0.1,1.1,1.2,0.098,,-4.3,2.9,-1.4
8,Leon Bond,23,0,294,18.5,0.482,0.468,0.021,0.147,101,11.4,16.5,13.9,11.5,2.9,2.1,8.1,21.7,,0.4,0.7,1,0.139,,0.3,2.3,2.6
9,Andrew Rohde,32,27,815,5.5,0.378,0.374,0.603,0.089,163,0.1,8.6,4.4,20.6,1.2,0.3,16.2,15.7,,-0.6,1.2,0.5,0.027,,-3.9,1,-2.9
10,Dante Harris,23,1,322,7,0.318,0.3,0.238,0.25,69,1.9,16.2,9,19.6,3.4,2,15.2,18.9,,-0.5,0.7,0.2,0.026,,-6.1,4.5,-1.6
11,Elijah Gertrude,15,0,148,10.4,0.397,0.36,0.263,0.316,47,1.6,13.1,7.3,8.8,4.9,6,13.2,29.4,,-0.3,0.4,0.1,0.025,,-5.7,5.2,-0.5
12,Tristan How,9,0,17,13.7,0.463,0.5,0.167,0.167,6,7,7.1,7.1,14.1,0,0,0,21.9,,0,0,0,0.092,,-2.9,-1.8,-4.7
13,Bryce Walker,7,0,15,11,0.506,0.5,0.667,0.667,4,0,8.1,4,12.6,0,0,0,15.2,,0,0,0,0.111,,-1.4,-0.5,-1.9
