Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Ben Bentil,35,33,1198,24.7,0.567,0.51,0.296,0.465,659,8.4,16.6,12.4,8,1.4,3.1,9.3,29.6,,3.8,2,5.8,0.193,,4.9,1.8,6.7
2,Kris Dunn,33,32,1088,23.2,0.541,0.499,0.275,0.462,576,3.5,14.7,9,41.8,4.3,1.9,18.8,28,,2.2,2.3,4.5,0.166,,5.6,5.7,11.3
3,Rodney Bullock,35,35,1149,14.6,0.53,0.495,0.309,0.324,376,7.2,16.1,11.5,6,1.2,4.2,14.3,18.9,,1.2,1.9,3.1,0.109,,0.2,4.3,4.4
4,Jalen Lindsey,33,17,861,10.9,0.501,0.474,0.69,0.214,221,5.7,13,9.3,5.3,1.1,0.5,9,14.6,,0.9,1.1,2,0.094,,1.2,1.8,3
5,Kyron Cartwright,35,10,847,10.9,0.448,0.413,0.274,0.289,249,1.4,9.1,5.1,30.6,2.2,0.2,17.7,16.2,,0.5,1.2,1.7,0.081,,-0.9,1.6,0.7
6,Ryan Fazekas,28,12,526,10.3,0.514,0.496,0.767,0.147,125,4.1,10,6.9,3.2,1.2,1.2,5.5,13.7,,0.6,0.7,1.3,0.096,,1.1,1.4,2.5
7,Junior Lomomba,35,35,855,7.9,0.494,0.452,0.301,0.41,201,3.6,8,5.8,14.5,0.9,0.1,19.1,13.3,,0.4,0.9,1.3,0.063,,-1.1,1.9,0.8
8,Drew Edwards,33,0,342,10.1,0.428,0.392,0.456,0.354,87,5.3,11.7,8.4,12.3,2,1.2,7,14.3,,0.3,0.5,0.8,0.093,,-0.4,2.8,2.4
9,Quadree Smith,19,1,96,13.7,0.609,0.526,0,0.895,31,7.8,15.5,11.5,2,1.8,1.1,15.6,16.5,,0.2,0.2,0.3,0.142,,-1.5,1.2,-0.3
10,Tom Planek,14,0,32,11.1,0.678,0.667,0,1,6,6.7,0,3.5,5.6,1.8,0,0,6.8,,0.1,0,0.1,0.132,,1.7,1.8,3.5
11,Tyree Chambers,11,0,24,5,0.5,0.5,0.5,0,4,0,14.3,6.9,28.7,4.8,0,60,10.3,,0,0.1,0,0.029,,-5.5,4.2,-1.3
12,Ricky Council II,14,0,46,2.7,0.343,0.289,0.947,0.158,12,0,14.9,7.2,4.1,2.5,4.5,16.4,26.2,,-0.1,0.1,0,-0.041,,-6.3,1.6,-4.8
13,Casey Woodring,6,0,11,-10.3,0,0,0.75,0,1,9.7,20.8,15.1,0,0,0,0,18,,-0.1,0,0,-0.159,,-13.6,-4.9,-18.5
