Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Keegan Murray,34,34,1078,38.2,0.639,0.616,0.302,0.343,706,9.9,20.2,15,10,2.3,6.5,5.6,29.9,,6.5,2,8.5,0.314,,13.2,2.7,15.9
2,Jordan Bohannon,35,35,935,15.9,0.597,0.546,0.816,0.318,349,0.6,4.9,2.7,10.6,1.6,0,8.7,18.5,,2.7,0.7,3.4,0.144,,4.3,0.4,4.7
3,Kris Murray,34,1,612,26.5,0.585,0.571,0.419,0.292,315,9.7,16.3,13,10.6,2.5,5.3,8.6,25,,2.3,1,3.4,0.22,,6.8,2.5,9.3
4,Patrick McCaffery,31,30,749,17.8,0.507,0.475,0.336,0.278,301,3.7,12.9,8.2,11.2,1.4,2.1,6.3,21.7,,1.7,0.8,2.5,0.136,,4.6,1,5.5
5,Tony Perkins,35,14,638,18.3,0.53,0.486,0.235,0.286,266,5.5,9.6,7.5,15.4,2.9,0.5,10.9,21.1,,1.6,0.8,2.4,0.149,,2.4,2,4.5
6,Filip Rebraca,35,35,743,14.9,0.556,0.542,0.038,0.359,218,9.7,18.9,14.3,5.3,1,3.1,14.5,14,,1.3,1,2.3,0.125,,1.1,1.2,2.3
7,Joe Toussaint,35,21,612,15.3,0.498,0.457,0.252,0.223,202,2.7,8.2,5.4,28.6,4.7,0.2,23.8,16,,0.8,1,1.8,0.115,,0.3,3.8,4.1
8,Connor McCaffery,33,5,555,10.9,0.541,0.514,0.9,0.257,116,3.5,12.8,8.1,16,1.7,0,13.3,7.9,,1,0.6,1.6,0.116,,1.5,2.7,4.2
9,Payton Sandfort,33,0,349,19.2,0.569,0.546,0.638,0.113,158,6.9,12.7,9.8,11,0.8,1.2,9.7,22.9,,1.1,0.3,1.4,0.159,,4.7,-0.8,3.9
10,Ahron Ulis,34,0,485,11.5,0.448,0.36,0.12,0.48,149,4.3,11.4,7.8,22.4,2.2,0,20.7,15.5,,0.5,0.5,1.1,0.088,,-0.6,1.5,1
11,Austin Ash,18,0,79,23.7,0.57,0.538,0.667,0.359,50,4.2,9.8,7,26.4,0,0,11.6,31.8,,0.3,0,0.4,0.191,,5.1,-3,2
12,Riley Mulvey,17,0,83,9.1,0.576,0.5,0.167,0.333,17,5.3,14.7,9.9,3.6,0,6.3,22.3,10.5,,0.1,0.1,0.2,0.08,,-3.5,0.9,-2.6
13,Luc Laketa,12,0,34,10.8,0.75,0.75,0.833,0,8,3.2,3.3,3.2,4.5,3.3,0,33.3,12.9,,0,0,0.1,0.066,,0.7,1.6,2.3
14,Josh Ogundele,19,0,98,10.4,0.504,0.542,0,0.417,27,8.9,18.1,13.5,0,2.3,5.4,23.8,18.7,,0,0.2,0.1,0.053,,-4.8,1.7,-3.2
