Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Jaylen Adams,28,27,1036,21.9,0.614,0.544,0.491,0.517,534,1.4,9.1,5.3,28.6,2.4,0.9,16.5,25.5,,3.3,1.4,4.7,0.182,,5.1,1.6,6.8
2,Matt Mobley,34,32,1277,17.9,0.589,0.536,0.631,0.356,560,1.8,13.2,7.6,13.2,1.7,0.4,13.6,24,,3,1.7,4.7,0.146,,3.4,0.7,4.1
3,Courtney Stockard,31,16,970,17.8,0.567,0.517,0.187,0.458,402,4.7,18.1,11.5,14.5,2.5,1.6,17.3,23,,1.6,1.7,3.3,0.136,,1.1,2.5,3.6
4,LaDarien Griffin,33,25,979,16,0.536,0.491,0.027,0.489,309,9.6,14.9,12.3,7.1,1.4,5.2,12.6,16,,1.6,1.5,3.1,0.129,,0.6,1.7,2.3
5,Idris Taqqee,34,33,964,12.4,0.476,0.454,0.11,0.362,220,7.7,13.6,10.7,9.5,2.3,3.3,10.7,11.2,,1.1,1.5,2.6,0.109,,0,3.2,3.2
6,Amadi Ikpeze,34,11,484,12.9,0.516,0.496,0,0.376,149,9,16.2,12.6,2.8,1,4.2,10.9,17.3,,0.6,0.7,1.3,0.108,,-3.1,0.5,-2.6
7,Izaiah Brockington,34,1,396,15.5,0.538,0.534,0.449,0.331,139,2.4,9.7,6.1,14.9,2,1.6,9.3,19.2,,0.7,0.5,1.2,0.123,,1.8,1.3,3.1
8,Nelson Kaputo,33,5,336,14.6,0.575,0.53,0.679,0.25,109,1,6.1,3.6,19.4,2.9,0,13.8,16.4,,0.6,0.4,1.1,0.128,,0.2,2,2.2
9,Josh Ayeni,24,18,351,9.4,0.47,0.446,0.033,0.267,125,10,12,11,4.1,0.8,1.1,13.4,22.5,,0.1,0.4,0.6,0.063,,-5.5,-1.1,-6.6
10,Tshiefu Ngalakulondi,18,1,72,36.9,0.681,0.696,0.393,0.214,38,11.4,26.8,19.2,20.6,5.6,10.6,13.9,25.2,,0.3,0.2,0.5,0.284,,6.2,5.7,11.9
11,Jack Galatio,4,0,4,-15.4,,,,,0,0,0,0,0,0,0,100,12.7,,0,0,0,-0.236,,-13.7,-8.7,-22.4
12,Ndene Gueye,5,1,17,3.5,0.256,0,0,2,5,20.7,13.3,17,0,6.8,0,25.5,23.4,,-0.1,0,0,-0.025,,-9.8,0.2,-9.6
13,Jason Lee,6,0,12,20.5,1,1,0.667,0,4,0,18.9,9.6,0,0,0,25,16.9,,0,0,0,0.127,,4.7,-2.8,1.9
