Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Tucker DeVries,33,33,1170,24.7,0.576,0.528,0.442,0.358,682,2.2,21,11.8,20.8,2.6,1.1,11.9,31.7,,3.4,2.3,5.6,0.192,,6.4,1.6,8
2,Darnell Brodie,33,33,830,23,0.642,0.633,0,0.396,389,11.5,26.7,19.3,15.2,1.4,2.4,17.3,22.2,,2.5,1.6,4.1,0.196,,2.9,1.9,4.8
3,Atin Wright,34,34,1044,17.2,0.583,0.542,0.431,0.299,437,2.4,6.5,4.5,11.9,2.1,0.2,9,22.3,,2.5,1.4,3.9,0.151,,2.1,0.6,2.7
4,Kevin Overton,34,34,1023,14.7,0.574,0.542,0.585,0.259,352,3.2,10.2,6.8,6.6,1.2,0.7,4.8,18.2,,2.2,1.4,3.6,0.14,,2,0.2,2.2
5,Conor Enright,32,32,833,13.4,0.599,0.58,0.577,0.238,248,1.7,13.4,7.6,19.9,2.2,0.7,18.7,14.4,,1.3,1.4,2.7,0.129,,0.9,2.5,3.4
6,Nate Ferguson,34,1,474,17.2,0.699,0.734,0,0.859,135,8.5,16.7,12.7,7.8,1.5,1,3.2,10.3,,1.5,0.8,2.3,0.19,,2.6,1.8,4.4
7,Colby Garland,30,2,592,14.1,0.553,0.521,0.224,0.224,197,3.4,13.6,8.6,20.3,2,0,14.6,16.4,,1,0.9,1.9,0.13,,-0.2,2.1,1.9
8,Kyron Gibson,34,1,559,9.7,0.495,0.453,0.564,0.205,134,1.1,9.7,5.5,12.2,1.6,0.6,7.2,13,,0.6,0.8,1.4,0.098,,-1,1.5,0.4
9,Carlos Rosario,31,0,280,11.8,0.603,0.568,0.205,0.75,81,7.6,11.6,9.6,8.8,0.6,0.4,15.6,13.2,,0.5,0.3,0.9,0.126,,-0.3,0.1,-0.2
10,Eric Northweather,19,0,104,12.6,0.487,0.471,0.853,0.118,34,6,9.2,7.7,4.9,2.2,3.4,0,18.1,,0.2,0.2,0.3,0.133,,-0.9,0.6,-0.3
11,Andrew Alia,16,0,39,13.9,0.568,0.556,0.333,0.778,13,3.2,12.3,7.9,4.5,1.5,0,7.5,17.9,,0.1,0.1,0.1,0.125,,-0.8,0.7,-0.1
12,Brashon Hall,13,0,27,11.5,0.667,0.667,0.5,0,7,4.6,13.3,9.1,6.4,2.2,4.4,33.3,17.4,,0,0,0,0.064,,0,0.9,0.8
