Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Joe Bryant,30,30,973,20.8,0.58,0.511,0.434,0.374,494,2.6,13.8,8.7,20.2,2.5,1.3,17,26.5,,2.6,2.3,5,0.204,,2,0.3,2.2
2,Kris Bankston,30,30,831,23.1,0.682,0.713,0,0.579,321,10.3,16.8,13.8,6.5,1.9,5.5,15.3,17.4,,2.5,2.2,4.7,0.226,,2,1.2,3.1
3,Jalen Hawkins,26,15,747,17.9,0.568,0.537,0.422,0.403,321,3.1,11,7.3,11.2,2.6,0.8,14.7,23.8,,1.5,1.7,3.2,0.173,,0.4,0.2,0.6
4,Dana Tate,26,19,659,15.8,0.582,0.56,0.422,0.241,237,3.8,20.3,12.7,8.7,1.3,0.9,15.9,19.7,,1.1,1.6,2.7,0.165,,0.2,-0.4,-0.2
5,Tyrese Jenkins,29,12,693,12,0.534,0.521,0.59,0.163,199,4.9,15.1,10.4,12.3,0.6,1.8,14,14.8,,1,1.4,2.5,0.143,,-0.8,-0.4,-1.2
6,Christian Ings,24,20,555,14.5,0.503,0.465,0.173,0.362,228,3.7,7.4,5.7,20.8,2.1,0.4,16.5,23.1,,0.7,1.1,1.8,0.133,,-1.5,-1.3,-2.8
7,Nyzaiah Chambers,29,11,360,13.6,0.542,0.531,0.063,0.594,102,12.4,18.3,15.5,5.8,1.6,3.8,20.4,14.1,,0.4,0.9,1.4,0.152,,-4,-0.4,-4.4
8,Daryl Anderson,29,11,452,6.6,0.555,0.554,0.865,0.149,80,2.1,10.2,6.5,3.3,0.5,2.5,19.3,10.7,,0.2,0.8,1,0.092,,-2.7,-0.9,-3.6
9,Cahiem Brown,19,1,255,16.3,0.446,0.376,0.191,0.573,118,8,16.9,12.8,25.5,3.8,2.9,20.9,27.7,,0.1,0.7,0.8,0.13,,-3,0.2,-2.8
10,Chris Ford,25,0,173,7.3,0.533,0.476,0,0.905,37,9,10.1,9.6,3.8,1,7.2,31.8,12.5,,0,0.4,0.4,0.091,,-7.6,0.2,-7.4
11,Terrance Jones,23,1,149,7.1,0.421,0.381,0.643,0.333,40,2.4,7.6,5.2,7,3.4,2.5,19.8,20.1,,-0.1,0.4,0.2,0.06,,-7.9,-0.6,-8.5
12,Yoro Sidibe,11,0,52,6.5,0.272,0.25,0.313,0.313,13,11.6,11.9,11.7,6.6,2.2,2.4,0,17.4,,0,0.1,0.1,0.074,,-11.3,-2.5,-13.8
13,Dana Woodley,4,0,21,38.8,0.615,0.615,0.308,0,12,11.5,14.7,13.2,16.9,10.7,5.9,18.8,37.5,,0,0.1,0.1,0.233,,-32,-15.8,-47.7
14,Andre Bottoms,15,0,80,1.6,0.374,0.278,0.167,0.556,18,1.5,7.7,4.8,10.4,2.1,0,26,18.9,,-0.1,0.2,0,0.009,,-10.1,-3,-13
