Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Payton Pritchard,35,34,1235,18.8,0.554,0.509,0.514,0.29,477,3,9.5,6.3,24.9,3.2,0.3,14,19.9,,3.1,2.2,5.3,0.172,,4.8,2.5,7.3
2,Paul White,35,33,928,17,0.56,0.534,0.449,0.259,348,5.2,12,8.7,11.3,1.6,2.1,11.8,21.3,,2,1.5,3.5,0.152,,2.9,1.9,4.9
Q,Louis King,28,25,842,16.7,0.537,0.506,0.438,0.237,339,5.3,17,11.3,9.8,1.9,1.1,14.5,25.2,,1.2,1.6,2.8,0.133,,1.3,1.5,2.9
4,Victor Bailey Jr.,35,8,703,15.5,0.559,0.52,0.532,0.205,245,2.8,9.4,6.2,9.7,2.1,0.2,11.4,20.5,,1.3,1.1,2.4,0.139,,2.3,0.5,2.8
5,Will Richardson,35,12,843,13.3,0.547,0.512,0.311,0.451,245,3.5,8.3,6,19.7,3,1.1,23.2,16.3,,0.9,1.5,2.4,0.112,,0.5,3.1,3.7
Q,Kenny Wooten,31,24,711,15.9,0.605,0.58,0.008,0.458,189,7.1,16.9,12.1,5.4,0.9,11.9,22,15.2,,0.8,1.5,2.3,0.13,,-1.7,8.5,6.7
7,Ehab Amin,34,6,604,15.4,0.47,0.444,0.5,0.255,198,4.1,15.8,10.1,13.2,5.1,1.1,13.9,21.4,,0.4,1.5,1.9,0.126,,0.5,4.7,5.2
9,Miles Norris,25,0,279,15.5,0.571,0.581,0.403,0.452,77,5.7,15.9,10.9,2.8,3,3.5,10.7,16,,0.4,0.6,1.1,0.151,,0.5,3.3,3.8
10,Francis Okoro,34,20,469,10.8,0.463,0.456,0,0.544,118,12.3,16.9,14.7,2.4,0.9,5.9,18.7,15.7,,0.1,0.9,1,0.087,,-3.9,3.5,-0.4
11,Abu Kigab,10,4,149,10.7,0.475,0.46,0.44,0.2,37,7.4,14.1,10.8,21.8,0.8,0,20.4,12.2,,0.2,0.2,0.4,0.107,,0.2,1.4,1.6
12,Will Johnson,8,0,10,-14.3,0,0,0.667,0,0,0,11.6,6,0,0,0,0,15.9,,-0.1,0,0,-0.169,,-13.9,-3.5,-17.4
13,Luke Osborn,6,0,8,-1.7,0,0,1,0,0,0,29.1,14.9,0,0,0,0,6.6,,0,0,0,-0.015,,-9.9,-1.6,-11.4
