Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Grant Singleton,33,32,1044,21.5,0.601,0.567,0.533,0.197,444,1,13.4,6.8,19.3,3.4,0.3,9.2,20.4,,3.4,1.2,4.5,0.174,,2.4,-1.3,1.1
2,Demetre Roberts,34,33,1172,18.6,0.549,0.494,0.412,0.384,563,1.5,9.6,5.3,22.6,2.1,0.4,13,24.9,,3.1,0.8,3.9,0.135,,0.9,-3.6,-2.7
3,Ansley Almonor,33,31,918,18.5,0.562,0.532,0.481,0.178,416,5.7,15,10,10,1.1,3.1,11.5,24.7,,2.2,0.7,3,0.129,,1.1,-3.8,-2.7
4,Sean Moore,33,21,729,16,0.531,0.511,0.36,0.19,229,9.7,14.8,12.1,7.5,3.5,1.8,15.2,16.4,,1.1,0.9,2,0.108,,-0.6,-1.5,-2
5,Joe Munden,27,17,588,18.6,0.551,0.52,0.277,0.327,260,6.8,21.2,13.5,9.3,2,0.8,13.6,24.6,,1.2,0.6,1.8,0.122,,-0.5,-3.5,-4
6,Heru Bligen,25,8,525,18.3,0.57,0.549,0.007,0.444,196,11.5,9.1,10.4,5.5,2.1,1.2,10.4,18,,1.3,0.4,1.7,0.129,,0.7,-3.7,-2.9
7,Jo'el Emanuel,34,2,575,9.1,0.498,0.469,0.184,0.439,144,8.9,8.7,8.8,9.9,1.8,0.8,20.7,12.8,,0.5,0.4,0.9,0.062,,-4.2,-3,-7.2
8,Cameron Tweedy,31,0,273,19.8,0.59,0.584,0,0.26,108,14.7,17.4,16,10.1,2.1,2.2,18.8,19.2,,0.6,0.3,0.9,0.128,,0.1,-3.6,-3.6
9,Sebastien Lamaute,31,23,500,9.3,0.435,0.427,0.431,0.054,127,6.3,18.5,12,9.8,2.1,0.5,16.8,15.8,,0.1,0.5,0.6,0.045,,-3.1,-3.1,-6.2
10,Brayden Reynolds,29,1,302,6.9,0.452,0.476,0.119,0.5,58,2.2,9,5.3,15,2.3,0.4,21.2,10.7,,0.1,0.2,0.3,0.039,,-5.8,-1.8,-7.6
11,Trevon Blassingame,23,0,185,6,0.476,0.469,0.667,0.104,45,0.6,12.5,6.1,9.8,0.9,2,19.2,16.6,,0,0.1,0.1,0.019,,-5.7,-4.1,-9.8
12,Pier-Olivier Racine,8,1,27,22,0.566,0.571,0,0.286,12,16.5,14.3,15.5,26.5,4.2,4.5,27.4,19.9,,0.1,0,0.1,0.139,,-15.1,-9.5,-24.6
13,Daniel Rodriguez,9,1,31,13.5,0.833,0.833,0,0,8,0,12.5,5.8,11.8,5.5,0,40,15.9,,0,0,0.1,0.069,,-14.8,-6.6,-21.4
14,Brandon Upshaw,2,0,6,16.4,1.5,1.5,1,0,4,0,0,0,61.8,0,0,66.7,24.6,,0,0,0,0.115,,-9.4,-6.7,-16.1
