Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Jalen Pickett,35,35,1276,27.3,0.586,0.561,0.239,0.229,719,3.8,19.7,12.2,40.3,1.7,1.6,12.6,27.1,,5.4,1.7,7.1,0.224,,8.3,3,11.3
2,Seth Lundy,34,34,1075,21.6,0.615,0.58,0.624,0.302,438,3.8,19.5,12.1,5.7,1.4,2.2,7.2,22.6,,3.2,1.4,4.6,0.171,,6.7,1.2,7.9
3,Andrew Funk,35,35,1204,14.4,0.613,0.595,0.773,0.129,366,1,9,5.2,5.9,1,0.2,8.2,17.8,,2.3,0.9,3.2,0.105,,4.3,0.1,4.4
4,Camren Wynter,35,31,977,13.1,0.563,0.544,0.339,0.227,312,1.8,10.2,6.2,13.6,1.1,0.1,14.2,18.8,,1.4,0.8,2.2,0.088,,1.2,0.4,1.6
5,Myles Dread,35,3,750,10.4,0.567,0.562,0.932,0.05,173,1.4,9.6,5.7,7.1,1.4,0.6,7.8,13.5,,0.9,0.7,1.6,0.086,,1.4,1.3,2.7
6,Evan Mahaffey,32,0,300,14.3,0.622,0.627,0.186,0.475,93,7.2,13.4,10.5,7.5,1.7,2.2,16.2,16.3,,0.6,0.4,1,0.129,,-1,1.9,0.8
7,Kebba Njie,35,24,500,11.6,0.529,0.511,0.053,0.389,139,9.7,20,15.1,6.1,0.7,3.8,21.6,16.3,,0.4,0.7,1,0.084,,-2.4,1.3,-1.1
8,Michael Henn,27,4,242,11.3,0.624,0.627,0.545,0.073,75,5.8,10,8,13.2,0.8,1.4,20.9,16.8,,0.4,0.2,0.6,0.098,,-0.3,0.8,0.5
9,Kanye Clary,30,0,317,10.9,0.481,0.458,0.157,0.185,109,1.6,8.3,5.1,12.6,2.2,0,14.5,24.6,,0,0.3,0.3,0.035,,-2.7,0.2,-2.4
10,Caleb Dorsey,16,9,-192,9.3,0.453,0.432,0.324,0.216,43,6.6,15,11,6.3,1.9,1.7,16.4,14.4,,0,0.2,0.3,0.058,,-2.3,1.2,-1.1
11,Dallion Johnson,22,0,198,7,0.461,0.461,0.706,0,44,0.6,9.3,5.2,7.2,1.3,0,8.9,16,,0,0.2,0.2,0.032,,-2.3,0.2,-2.1
12,Jameel Brown,13,0,62,5.9,0.327,0.25,0.875,0.313,13,0,25.9,13.6,8,2,1.8,9.8,18.6,,-0.1,0.1,0,0,,-6.6,0.7,-5.9
13,Andy Christos,2,0,3,-16,0,0,1,0,0,0,0,0,0,0,0,0,18.9,,0,0,0,-0.283,,-15.1,-8.1,-23.1
14,Dan Conlan,6,0,13,-6.1,0,0,0,0,0,0,8.8,4.6,0,4.8,0,0,13.1,,-0.1,0,0,-0.139,,-14.3,0.7,-13.6
15,Ishaan Jagiasi,2,0,2,21.2,,,,,1,0,0,0,76.9,0,0,,0,,0,0,0,0.236,,7.8,1.2,9
16,Demetrius Lilley,5,0,14,-1.9,0.452,0.667,0,1,3,0,16.4,8.6,0,0,7.9,31.1,26,,-0.1,0,0,-0.122,,-18.1,-1.4,-19.4
