Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Zeke Mayo,34,33,1218,20.9,0.604,0.562,0.501,0.333,623,2.2,15.9,9.4,18.7,1.9,0.6,16.3,27,,3.1,1.7,4.8,0.158,,3.1,-0.5,2.5
2,Charlie Easley,33,33,1097,19.1,0.602,0.567,0.547,0.218,400,4.5,14.3,9.6,12.1,3.8,0.6,10.4,17.4,,2.8,2,4.7,0.172,,1.6,2.2,3.7
3,William Kyle,34,23,939,24.9,0.622,0.624,0.003,0.38,445,9.9,17.6,13.9,11.6,0.7,7.5,12.1,22.5,,3,1.5,4.5,0.191,,2.9,0.1,3.1
4,Luke Appel,34,34,887,15.4,0.567,0.553,0.13,0.355,380,3.6,15.4,9.8,12,0.7,0.4,16,24.6,,1.2,1,2.3,0.102,,-1.1,-1.5,-2.6
5,Kalen Garry,34,15,901,10.9,0.543,0.514,0.638,0.229,249,3.4,12.1,7.9,6.8,1.7,0.3,12.4,15.4,,1,1.1,2.1,0.095,,-1.5,0,-1.5
6,Nate Barnhart,32,11,471,15.1,0.557,0.559,0.505,0.178,133,5.4,12.5,9.1,11.1,1.7,7.9,14.1,14.1,,0.7,0.8,1.4,0.122,,1.5,2.2,3.7
7,Matthew Mims,21,20,623,8.7,0.548,0.512,0.748,0.236,140,0.6,9.8,5.4,5.9,1.5,0,11.6,12.9,,0.6,0.7,1.2,0.079,,-2.5,-0.2,-2.7
8,Matthew Mors,34,0,363,11.9,0.523,0.5,0.416,0.307,123,7.7,8.6,8.2,5.3,1.3,1.8,14.1,19.3,,0.4,0.4,0.8,0.084,,-1.8,-1.5,-3.3
9,Tanner Te Slaa,15,0,99,11.2,0.627,0.658,0.789,0.105,25,3.7,16.8,10.6,8.3,1.2,2.6,23.1,13.6,,0.1,0.1,0.2,0.089,,-5.5,-0.3,-5.8
10,Bubz Alvarez,27,1,219,7.2,0.425,0.411,0.5,0.196,61,2.2,9.6,6.1,16.7,2.1,1.8,21.7,18.6,,-0.2,0.3,0.1,0.023,,-7.1,-1.2,-8.3
11,Jack Hastreiter,9,0,34,11.6,0.449,0.571,0.714,0.571,8,3.6,19.6,12,9.7,3.4,0,10.1,15.2,,0,0.1,0.1,0.081,,-2.6,1.3,-1.3
