Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,C.J. Massinburg,34,33,1152,22.3,0.604,0.571,0.519,0.413,554,6.9,16.3,11.6,12.3,1.8,1.4,10.5,21.5,,3.8,1.7,5.6,0.193,,5.8,0.9,6.8
2,Jeremy Harris,34,34,1126,20.4,0.605,0.585,0.516,0.178,480,4.4,14.8,9.6,11.4,1.7,2.3,8.8,19.7,,3.3,1.6,5,0.176,,4.9,1.3,6.2
3,Nick Perkins,34,10,936,20.8,0.558,0.518,0.242,0.387,511,8.8,15.2,12,5.3,0.6,2.5,11.9,28.5,,2.3,1.2,3.5,0.15,,0.5,-1.9,-1.4
4,Wes Clark,24,24,708,20.4,0.572,0.544,0.406,0.277,365,1.2,11.6,6.4,30.8,2.4,0.6,15,23.8,,2,1,3,0.171,,4.2,-0.1,4.1
5,Davonta Jordan,34,33,866,11.5,0.516,0.517,0.303,0.178,281,1.6,10.7,6.2,25.3,2.5,1.5,25.9,16.4,,0.5,1.3,1.8,0.082,,-1,1.5,0.5
6,Dontay Caruthers,23,3,415,16.3,0.666,0.676,0.276,0.305,162,4.7,9.3,7,19.1,2.3,0.2,22,17.3,,0.9,0.5,1.5,0.14,,2.7,0.2,2.9
7,Jayvon Graves,34,1,568,12.6,0.486,0.467,0.482,0.271,184,4.7,10,7.4,9.8,1.6,5.2,12.6,17.6,,0.5,0.8,1.3,0.094,,-0.6,2.3,1.7
8,Montell McRae,34,5,455,9.1,0.528,0.533,0.489,0.267,113,8.3,12.2,10.2,4,1.1,2.7,17.8,12.7,,0.4,0.6,0.9,0.082,,-0.5,0.9,0.4
9,Ikenna Smart,25,23,311,13.2,0.636,0.667,0.018,0.509,90,11.4,18.9,15.2,1.5,0.9,3.6,22,13.6,,0.4,0.5,0.9,0.114,,-1.4,0.5,-0.9
10,James Reese,23,3,193,9.6,0.451,0.383,0.683,0.267,65,3.3,8.9,6.1,13.3,2.2,2.1,14,19,,0.1,0.3,0.4,0.082,,-0.7,0,-0.7
11,Brock Bertram,15,1,83,12.3,0.529,0.529,0,0.235,24,15.5,9,12.3,1.8,2,4.9,17.5,12.9,,0.1,0.1,0.2,0.111,,-0.9,2.1,1.2
12,Gabe Agorioge,11,0,17,12.4,0.769,0.75,0.5,2,6,6.3,0,3.2,8.4,0,0,20.4,13.4,,0.1,0,0.1,0.147,,3.3,-3.5,-0.2
13,Dominic Johnson,9,0,25,15,0.9,0.9,0.4,0,6,0,25.7,12.9,0,2.2,0,28.6,13.1,,0,0,0.1,0.111,,-1.7,-2.5,-4.3
14,Colby Moultrie,10,0,20,-8.2,0.75,0.75,0.5,0,3,5.4,10.7,8,7,0,0,71.4,16.3,,-0.1,0,-0.1,-0.115,,-9.2,-0.9,-10.1
