Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Keegan Records,34,34,792,30.6,0.679,0.68,0.032,0.343,410,12.6,18.6,15.8,11.4,1.4,5.7,9.5,23.9,,3.7,1.4,5,0.253,,5.8,0,5.8
2,Braeden Smith,34,34,1066,18.6,0.601,0.549,0.342,0.414,431,1.1,13.4,7.5,23.3,2.4,0.2,17,19.8,,2.7,1.5,4.2,0.158,,1.1,-0.5,0.6
3,Ryan Moffatt,32,32,971,18.8,0.664,0.654,0.581,0.179,305,3.3,13.1,8.4,9.6,2.9,0.3,8.3,15,,2.6,1.5,4.1,0.167,,2.7,0,2.8
4,Tucker Richardson,34,34,1164,19.2,0.518,0.516,0.4,0.251,521,1.5,16.4,9.3,28.6,3.6,0.9,15.4,24.4,,2.1,2.1,4.1,0.142,,0.6,0.8,1.3
5,Oliver Lynch-Daniels,31,30,982,16.8,0.675,0.666,0.565,0.081,329,1.6,11.6,6.8,11.3,1.6,0.3,13.3,17.4,,2.3,1.2,3.5,0.141,,2.3,-1.4,0.9
6,Jeff Woodward,34,5,602,22.2,0.586,0.588,0,0.654,279,11.9,18.9,15.5,21.4,1,5,17.3,21.2,,1.8,1,2.8,0.185,,1.5,0.6,2.2
7,Sam Thomson,31,1,483,11.5,0.519,0.495,0.045,0.345,128,5.6,15,10.5,3.6,0.8,1.1,8.6,15.3,,0.6,0.6,1.1,0.094,,-2.4,-2.3,-4.6
8,Chandler Baker,34,0,421,12.7,0.551,0.537,0.507,0.1,140,1.2,10,5.8,4,1.3,0.5,10.3,21.9,,0.4,0.4,0.8,0.081,,-0.5,-2.9,-3.3
9,Nicolas Louis-Jacques,31,0,199,7.1,0.545,0.545,0.691,0.073,51,0.6,5.3,3.1,4.7,0.3,0.5,12.3,17.2,,0.1,0.1,0.3,0.052,,-2.7,-3.4,-6.1
10,Malcolm Bailey,1,0,10,68.2,0.667,0.667,0,0,10,76.8,35.1,55,54.8,5.9,10.7,0,15.8,,0.1,0,0.2,0.695,,,,
11,Alex Capitano,11,0,36,19,0.501,0.5,0.5,0.111,17,7.1,6.5,6.8,10.6,0,0,0,27.7,,0.1,0,0.1,0.126,,-1.1,-7.4,-8.5
12,Brady Cummins,14,0,73,0.7,0.328,0.286,0.476,0.19,15,3.5,4.8,4.2,2,1.6,0,8,18,,-0.1,0.1,0,-0.015,,-10.7,-5.3,-16
