Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Mohamed Bamba,29,28,875,28,0.594,0.568,0.193,0.456,363,12.1,27.9,20,3.5,1.5,12.9,12.7,21.3,,2.3,2.3,4.6,0.211,,2.3,9,11.3
2,Dylan Osetkowski,33,33,1153,15.3,0.499,0.458,0.369,0.308,440,7.6,15.8,11.7,6.8,1.7,0.6,13.8,23.4,,1.2,1.8,3,0.104,,1.4,2.5,3.9
3,Kerwin Roach Jr.,31,30,1025,15.3,0.525,0.498,0.37,0.35,386,2.7,10.2,6.4,21.9,2.7,0.8,18.1,21.8,,1.2,1.6,2.8,0.109,,2.8,3.7,6.5
4,Matt Coleman,33,33,1113,11.7,0.489,0.441,0.325,0.297,362,2.5,6.2,4.3,23.5,2.1,0.1,18.1,18.5,,1,1.4,2.4,0.087,,1.5,2.3,3.8
5,Eric Davis Jr.,26,1,-680,11.3,0.535,0.503,0.608,0.27,199,1,9.7,5.4,4.6,1.5,0,10.1,18,,0.8,0.9,1.7,0.098,,2,1.4,3.4
6,Jericho Sims,33,11,612,13.8,0.571,0.605,0.009,0.596,158,7.2,17.3,12.2,1.9,1.1,3.1,15.1,14.6,,0.7,1,1.7,0.109,,-0.8,3.5,2.7
7,Jacob Young,29,5,463,14.9,0.519,0.506,0.534,0.123,160,1.5,10.8,6.1,10,2.6,0.2,9.4,21.3,,0.6,0.7,1.3,0.114,,2.5,1.8,4.3
8,Andrew Jones,10,8,-226,25.5,0.654,0.635,0.449,0.337,121,2,10.3,6.2,21.3,1.6,0.9,14.1,27.5,,0.9,0.3,1.2,0.205,,8,1,8.9
9,Jase Febres,30,16,482,7.7,0.439,0.427,0.786,0.068,109,5,8,6.5,6.4,0.9,1.5,8.3,14.1,,0.3,0.6,0.8,0.068,,1.1,2.1,3.2
10,James Banks,14,0,95,15.7,0.51,0.571,0,1.286,25,12.1,17.1,14.6,0,0.6,12.3,11.7,13.9,,0.1,0.2,0.3,0.127,,-3,5.4,2.5
11,Royce Hamm Jr.,17,0,90,2.1,0.303,0.182,0.364,1.364,15,10.3,19.4,14.8,0,1.3,2.4,30.6,15,,-0.2,0.2,0,-0.021,,-8.1,0.8,-7.3
12,Ryan McClurg,4,0,6,13.3,0.513,0.5,0,2,3,0,19.4,9.7,0,0,0,20.4,42.2,,0,0,0,0.005,,-11.4,-7,-18.4
13,Joe Schwartz,4,0,5,-31.4,0,0,1,0.333,1,0,0,0,32.1,0,0,0,35.9,,-0.1,0,-0.1,-0.414,,-13.7,-9.8,-23.6
