Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Delon Wright,35,35,1165,29.2,0.619,0.549,0.225,0.565,558,4,13.7,9.3,33,4,3.2,14.2,22.8,,5.3,3.1,8.4,0.289,,8.8,7.4,16.2
2,Brandon Taylor,35,35,1056,18.5,0.623,0.596,0.688,0.206,368,0.9,9,5.3,22.6,2.7,0,16.3,18.8,,2.9,2.1,5,0.191,,6.9,2.9,9.8
3,Jakob Poeltl,34,34,792,24.7,0.63,0.681,0.005,0.66,305,16,20,18.2,6.6,1,8.6,18.2,21.2,,2.1,2.1,4.2,0.21,,3.5,7.2,10.7
4,Jordan Loveridge,28,27,735,16.1,0.583,0.542,0.579,0.257,244,2.2,15.1,9.3,7.9,1.5,0.9,13.7,21,,1.5,1.5,3,0.163,,3.6,2.6,6.2
5,Dakarai Tucker,31,3,627,15.5,0.591,0.557,0.665,0.263,192,3.1,10.8,7.3,5.9,1.2,1.6,11.7,18.9,,1.3,1.2,2.5,0.158,,4.1,2.1,6.2
6,Brekkott Chapman,35,2,525,16.5,0.584,0.545,0.295,0.377,185,8.1,10.5,9.4,5.3,2.1,3.1,16.5,21.8,,1,1.1,2.2,0.165,,2.3,3.5,5.8
7,Dallin Bachynski,34,1,426,16.9,0.589,0.54,0.023,0.739,134,8.4,15.6,12.3,3.3,1.5,2.8,11.2,17.5,,1.1,1,2,0.189,,1.4,3.3,4.7
8,Chris Reyes,35,33,549,14.6,0.49,0.472,0.024,0.472,157,10.3,18.2,14.6,5.8,1,4.3,14,18,,0.6,1.3,1.9,0.138,,-0.8,4.7,3.9
9,Isaiah Wright,33,0,416,7.7,0.567,0.511,0.717,0.478,89,1,6.3,3.9,24.3,0.5,0.8,32.4,11.1,,0.4,0.6,1.1,0.102,,0.8,0.8,1.6
10,Kyle Kuzma,31,0,252,16.5,0.536,0.525,0.43,0.456,100,5.5,20.5,13.7,16.3,0.3,2.2,15.8,25.2,,0.4,0.5,1,0.157,,1.8,2.3,4.1
11,Kenneth Ogbe,22,5,288,12.4,0.571,0.536,0.571,0.5,89,1.9,10.8,6.7,8.3,1.1,0.4,17.2,20.2,,0.4,0.5,0.9,0.127,,1.8,1.2,3
12,Jeremy Olsen,24,0,153,6.3,0.427,0.4,0,0.571,37,6.3,19.5,13.5,1.3,0.8,3.5,21.2,20.5,,-0.2,0.4,0.2,0.048,,-7.1,2.2,-5
13,Austin Eastman,19,0,40,5.3,0.395,0.25,0.5,1,8,6.9,11.5,9.4,0,3.2,2.7,25.3,16.5,,0,0.1,0.1,0.051,,-4.4,2.7,-1.7
