Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Vic Law,36,36,1155,16.1,0.524,0.484,0.405,0.334,417,4.6,15.3,10.1,10.8,1.9,1.7,11.7,21.5,,1.8,2,3.8,0.132,,2.2,3,5.2
2,Sanjay Lumpkin,36,36,1007,13.6,0.632,0.612,0.362,0.5,224,5.9,15.5,10.9,8.7,1.3,1.6,12.8,10.1,,1.9,1.7,3.6,0.141,,2.7,4.1,6.9
3,Dererk Pardon,28,28,862,20.2,0.605,0.611,0,0.407,254,12.3,16.9,14.6,7.2,1.6,6.4,13.1,13.8,,1.9,1.7,3.6,0.168,,2.7,6.9,9.6
4,Scottie Lindsey,32,32,975,18,0.535,0.5,0.469,0.211,406,2,11.7,7,16,2,0.9,9.6,24.8,,2,1.5,3.5,0.143,,4,1.6,5.5
5,Bryant McIntosh,36,36,1231,15.1,0.491,0.446,0.278,0.219,554,0.8,8,4.5,32.3,1.3,0.4,15,26.9,,1.7,1.5,3.2,0.103,,1.4,0.1,1.6
6,Gavin Skelly,36,0,637,17.2,0.57,0.523,0.387,0.445,226,9.2,13.8,11.6,13.9,1.1,7.5,20,19.1,,1,1.2,2.2,0.14,,1.9,5.9,7.7
7,Nathan Taphorn,35,2,427,16.2,0.663,0.65,0.755,0.145,134,3,10.2,6.7,10.5,0.7,1.8,11.3,16.1,,1.1,0.5,1.6,0.151,,4.7,0.8,5.5
8,Barret Benson,32,8,255,16.6,0.592,0.591,0,0.523,69,9.5,12.8,11.2,8.8,2.1,8.1,16.7,13.4,,0.4,0.5,1,0.15,,0.5,7.3,7.8
9,Isiah Brown,35,2,519,11,0.444,0.377,0.318,0.389,214,2.2,6.7,4.5,15.8,2.2,1.5,13.5,28.8,,0,0.7,0.8,0.06,,-2.3,0.3,-2
10,Jordan Ash,26,0,104,5.9,0.375,0.375,0.75,0,18,1.1,11.5,6.4,16.4,2.9,1,19.2,12.9,,-0.1,0.2,0.1,0.046,,-2.5,3,0.5
11,Aaron Falzon,3,0,20,-0.7,0,0,1,0,2,0,10.9,5.6,23.7,0,5.4,25,10.4,,-0.1,0,0,-0.052,,-7.8,3,-4.9
12,Charlie Hall,7,0,8,0.7,0,0,1,0,1,14.4,40.8,27.9,0,0,0,0,12.9,,0,0,0,-0.032,,-10.7,-5,-15.8
