Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Jeremy Ingram,34,34,1170,23.7,0.575,0.509,0.381,0.58,610,3.5,9.7,6.7,8.1,2.9,2.3,10.2,30.7,,3.9,2.8,6.7,0.23,,3.2,-0.4,2.8
2,Jordan Parks,34,0,645,30.6,0.676,0.675,0.058,0.471,306,15.9,19.5,17.8,8.1,2.5,7.3,12.4,23.6,,2.6,2,4.6,0.284,,4.8,3.9,8.7
3,Emanuel Chapman,34,34,1158,15.6,0.537,0.503,0.337,0.224,321,2.7,12.2,7.6,34.8,3.7,1.3,27.9,13.6,,1.4,3.1,4.5,0.155,,0.4,2.6,3
4,Karamo Jawara,31,30,924,16,0.58,0.534,0.235,0.506,253,5.3,13.6,9.6,16.9,1.9,3,12.2,13,,2,2.3,4.3,0.186,,1.6,3.1,4.7
5,Jay Copeland,34,34,749,17.1,0.56,0.52,0,0.687,270,15.7,16.3,16,2.2,1.5,4.2,16.8,20,,1.4,1.9,3.3,0.175,,-1.7,0.6,-1.1
6,Alfonzo Houston,34,33,892,13.9,0.518,0.441,0.101,0.555,302,3.1,9.6,6.5,9.8,1.5,0.4,11.4,20.7,,1.4,1.8,3.2,0.145,,-2.1,-0.6,-2.7
7,Reggie Groves,34,1,596,10.7,0.48,0.453,0.788,0.213,166,1.9,8.9,5.5,15.3,1.7,0.6,11.1,17.4,,0.7,1.2,1.9,0.128,,0.1,-1.1,-1
8,Ebuka Anyaorah,27,4,233,13.3,0.628,0.573,0.271,0.792,74,4.3,10.1,7.3,5.9,1.1,3.7,23.2,19.3,,0.3,0.5,0.8,0.133,,-2.4,0.2,-2.1
9,Dante Holmes,23,0,213,12.7,0.526,0.492,0.409,0.288,73,7.1,,11.1,7.7,2.9,2.3,11.8,20.9,,0.4,0,0.4,0.066,,,,
10,Juwan Moody,24,0,137,9.8,0.493,0.5,0.742,0.097,38,2.7,9.4,6.2,27.4,3.2,0,27,17,,0,0.3,0.4,0.108,,-1.5,-0.6,-2.1
11,Ramon Eaton,13,0,79,6.7,0.455,0.385,0.231,0.923,18,9.5,7.4,8.4,0,3.1,0,21.1,15.7,,0,0.2,0.2,0.083,,-5.1,-1.9,-7
12,Antonin Galaya,17,0,86,3.2,0.302,0.292,0.75,0.028,22,7.3,15,11.3,4.5,0.7,1.4,5.2,23.4,,-0.1,0.2,0.1,0.04,,-6,-3.8,-9.8
13,Kevin Crawford,6,0,19,7.6,0.576,0.667,0.333,0.333,6,13.2,12.4,12.8,31.1,6.5,0,59,23.4,,-0.1,0.1,0,-0.011,,-6.1,4.4,-1.8
