Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Trevon Bluiett,33,32,1131,21.9,0.614,0.557,0.547,0.412,585,3,15.4,9.6,13.5,1.2,0.8,10.8,25.4,,4,1.3,5.3,0.187,,7.5,1,8.5
2,J.P. Macura,32,32,949,18.7,0.588,0.534,0.431,0.384,405,5.5,11.4,8.6,17.5,2.6,1.4,15.7,20.4,,2.3,1.3,3.7,0.154,,5.8,3.4,9.2
3,Kerem Kanter,33,14,531,27.9,0.643,0.609,0.213,0.391,297,9.8,21.5,16.1,6.4,0.9,1.9,9.5,27.2,,2.2,0.7,2.9,0.217,,5.6,-0.2,5.4
4,Kaiser Gates,32,18,766,13.8,0.605,0.569,0.803,0.277,224,4.9,16.8,11.2,6.1,1.1,1.1,8.8,13.7,,1.6,0.9,2.6,0.134,,5.5,1.9,7.4
5,Quentin Goodin,33,33,981,13.3,0.542,0.487,0.268,0.373,348,1.1,9.9,5.8,27.1,1.7,0.7,21.6,17.1,,1.4,1.1,2.5,0.103,,2.3,1.9,4.1
6,Naji Marshall,33,16,736,16.5,0.612,0.573,0.235,0.469,275,6.8,15.7,11.5,12.8,1.7,1,19.2,18,,1.5,1,2.4,0.131,,3.7,3,6.7
7,Sean O'Mara,33,1,494,23.6,0.639,0.6,0,0.394,232,10.6,14.6,12.7,12.7,1.2,4.9,13.6,21.1,,1.7,0.7,2.4,0.19,,4.7,4,8.7
8,Tyrique Jones,30,19,448,23.2,0.622,0.625,0,0.672,197,11.1,23.1,17.5,5.4,2.2,4.2,12.4,21.1,,1.3,0.8,2.1,0.187,,3,3.7,6.6
9,Paul Scruggs,32,0,527,10.2,0.552,0.517,0.342,0.325,160,1.2,12,6.9,16.9,1.9,1.7,24.9,17.2,,0.3,0.7,0.9,0.071,,0.4,2.8,3.3
10,Matt Singleton,5,0,4,-4,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.018,,-1,2.6,1.6
11,Nick Vanderpohl,3,0,3,12.7,,,,,1,0,0,0,46.7,0,0,,0,,0,0,0,0.137,,-2.6,-10.1,-12.7
12,Elias Harden,16,0,99,-0.1,0.324,0.281,0.5,0.125,14,0,3.3,1.8,10.5,1.1,0,26.1,11.4,,-0.1,0.1,-0.1,-0.022,,-3.4,0.3,-3.2
13,Leighton Schrand,4,0,6,-29.5,,,,,0,0,0,0,0,0,0,100,24.5,,-0.1,0,-0.1,-0.47,,-23.8,2.9,-20.9
