Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Rickey McGill,33,32,1110,17.6,0.547,0.52,0.365,0.309,502,2.5,11.3,7,30.2,2.6,0.4,18.4,22.5,,2,1.3,3.3,0.119,,2,-0.2,1.8
2,Schadrac Casimir,32,21,868,15.3,0.641,0.593,0.633,0.437,312,1.9,6.2,4.1,11.7,1.6,0,12.2,17,,2.2,0.6,2.8,0.129,,3.7,-2.1,1.6
3,E.J. Crawford,32,28,860,17.8,0.584,0.55,0.46,0.283,360,2.3,12.2,7.4,8,1.2,1.1,8.1,22.3,,2,0.8,2.8,0.128,,2.1,-2.1,0
4,Tarekeyi Edogi,33,30,793,18.2,0.596,0.569,0.029,0.276,287,12.2,21.3,16.8,3,1.2,4.9,17.4,18.1,,1.3,1.2,2.5,0.126,,-1.5,0.9,-0.5
5,Deyshonee Much,31,24,897,15.5,0.553,0.53,0.589,0.156,328,3,12.2,7.7,14.5,2.4,0.8,13.2,19.4,,1.3,1,2.4,0.106,,2.1,-0.1,2
6,Roland Griffin,32,10,757,18,0.556,0.525,0.035,0.44,336,5.8,18.9,12.5,11.8,1,3,13.5,23.9,,1.3,1,2.3,0.121,,-1.5,0.2,-1.2
7,Zach Lewis,30,19,836,14.3,0.529,0.498,0.578,0.254,283,0.6,11.1,5.9,18.7,2.9,1.1,13.9,18.1,,1,1.1,2.1,0.1,,1.1,0.3,1.4
8,Jan Svandrlik,33,0,327,17.3,0.622,0.591,0.83,0.261,116,7.5,12,9.8,4.8,1.5,1.9,3.9,15.7,,1,0.3,1.3,0.16,,4.4,-1.8,2.6
9,C.J. Seaforth,19,0,141,8,0.622,0.621,0.758,0.152,43,1.6,8.7,5.3,14.5,0.8,0,26.9,17.1,,0.1,0.1,0.2,0.051,,-0.9,-3.2,-4.1
10,Tyrell Williams,13,0,31,14.6,0.48,0.444,0,0.333,11,15,32.5,23.9,0,0,9.9,22.3,21.6,,0,0.1,0.1,0.066,,-10.4,-2.4,-12.8
11,Gavin Kensmil,22,1,103,3.4,0.416,0.476,0,0.667,25,9,15.2,12.2,3.3,1.6,3,24.6,17.8,,-0.1,0.1,0,-0.002,,-7.7,-0.1,-7.7
12,Nils Taylor,2,0,2,11.1,,,,,1,0,0,0,72.2,0,0,,0,,0,0,0,0.207,,-6.9,-19.7,-26.7
