Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Daryl Macon,36,21,908,21.9,0.626,0.558,0.54,0.505,451,2.4,8.9,5.8,16.4,2.5,0.2,14.4,23.9,,3,0.9,3.9,0.171,,7.5,-0.4,7.1
2,Moses Kingsley,36,36,999,21.8,0.542,0.478,0.05,0.53,436,9,21.1,15.3,8.8,1.3,9.8,14.9,22.7,,1.9,1.7,3.6,0.144,,0.9,6,6.9
3,Dusty Hannahs,36,23,890,18.8,0.589,0.535,0.499,0.311,452,2.4,5,3.8,9.4,1,0.5,12,27.1,,2.5,0.4,2.9,0.131,,5.3,-3,2.3
4,Manuale Watkins,36,23,802,17.1,0.603,0.603,0.17,0.182,228,5.3,14.1,9.9,14.1,3.1,0.1,10,12,,1.8,1.1,2.8,0.141,,4.7,2.9,7.6
5,Jaylen Barford,36,30,913,18,0.511,0.475,0.275,0.275,440,4.9,11.4,8.2,15.5,2.7,0.7,13.5,27.4,,1.4,1,2.4,0.106,,2.4,0.5,2.9
6,Anton Beard,36,11,756,14.6,0.523,0.479,0.423,0.352,270,4.4,6.4,5.5,15.5,2.9,0.1,13.3,18.3,,1.3,0.7,2,0.104,,3.7,0.5,4.2
7,Trey Thompson,36,0,503,16.2,0.632,0.618,0.018,0.527,119,6.8,18.3,12.8,17.8,2.6,5.9,24.5,8.6,,0.9,0.8,1.7,0.137,,2.8,6.6,9.4
8,Dustin Thomas,36,27,648,13.5,0.527,0.49,0.034,0.473,207,7.9,14.9,11.5,10.6,2,1.5,16.6,16.2,,0.9,0.8,1.6,0.101,,1.2,2.3,3.5
9,Arlando Cook,36,7,405,10.1,0.479,0.438,0,0.416,109,8.2,14.1,11.3,5,1.4,3.6,17.8,15.4,,0.2,0.5,0.6,0.063,,-1.6,2.2,0.6
10,Adrio Bailey,27,2,199,13.2,0.521,0.564,0,0.487,51,7.5,11.7,9.7,6,3.6,3.7,18.6,14.3,,0.1,0.3,0.4,0.081,,0,4.2,4.3
11,C.J. Jones,21,0,127,16.4,0.648,0.639,0.667,0.194,43,0,10.8,5.6,8.5,0.4,4.1,9.2,16.5,,0.3,0.1,0.4,0.132,,4.1,-0.2,3.9
12,Jonathan Holmes,6,0,7,-10.6,0.2,0.2,0.8,0,2,0,15.1,7.9,0,0,0,0,34.5,,0,0,0,-0.198,,-12.1,-11,-23.1
13,Brachen Hazen,14,0,43,-2.8,0.19,0.167,0.333,0.667,5,5.3,24.6,15.3,7,0,0,33.6,13.4,,-0.1,0,-0.1,-0.075,,-8.1,0.2,-7.9
