Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Marcus Sasser,33,33,1025,25.4,0.597,0.548,0.571,0.357,517,1.5,8.8,5.2,19.9,3.4,0.8,10.1,26.4,,4.3,2.6,6.9,0.27,,7.9,4.7,12.6
2,J'Wan Roberts,34,33,887,26.4,0.636,0.623,0.004,0.331,345,13.1,20.7,16.9,8,1.8,6.7,11.2,18.1,,3.1,2.7,5.8,0.263,,5.5,4.3,9.8
3,Jamal Shead,34,34,1104,17.1,0.506,0.483,0.415,0.189,404,2.1,8.4,5.3,29.3,3.4,0.8,16,19.2,,2.3,2.8,5.1,0.185,,2.7,4.6,7.3
4,Jarace Walker,33,32,888,21.8,0.535,0.523,0.302,0.227,361,9.8,18,14,12.2,2.4,5.3,12.6,22.6,,2.1,2.6,4.7,0.213,,4.2,4.3,8.5
5,Tramon Mark,34,34,983,15.6,0.498,0.453,0.362,0.307,330,4.8,13.5,9.3,11.5,2.3,2.1,10.7,19.5,,1.8,2.5,4.3,0.176,,1.9,3.8,5.7
6,Ja'Vier Francis,33,1,359,31.7,0.695,0.713,0,0.506,140,16.1,22.4,19.3,3.2,2.1,15,8.5,16.9,,1.5,1.3,2.8,0.31,,4.7,6.6,11.3
7,Reggie Chaney,32,1,430,14.9,0.602,0.641,0,0.438,100,11.3,11.4,11.4,4.7,3.3,3.9,18.9,11.4,,0.6,1.2,1.9,0.174,,0,5.5,5.5
8,Emanuel Sharp,30,0,462,11.6,0.536,0.49,0.783,0.245,156,5,11.4,8.3,5.6,1.2,0.6,14,20.7,,0.8,1,1.8,0.156,,-0.4,1.7,1.3
9,Terrance Arceneaux,31,1,452,12.1,0.446,0.438,0.512,0.147,125,7.2,12.6,9.9,7.2,2.9,1.5,12.1,17.9,,0.3,1.2,1.5,0.135,,-0.3,4.1,3.8
10,Ramon Walker,10,0,-151,6.4,0.463,0.429,0.536,0.25,30,5.4,13.3,9.4,4.3,0.8,0,16.1,12.7,,0.1,0.3,0.4,0.106,,-3.3,2.9,-0.4
11,Ryan Elvin,15,0,44,22.3,0.576,0.553,0.632,0.105,18,2.6,7.6,5.2,0,4.2,0,0,23.4,,0.2,0.1,0.3,0.25,,2.5,5.9,8.4
12,Darius Bowser,6,1,15,1.1,,,,,0,0,14.9,7.6,0,0,0,,0,,0,0,0,0.083,,-2.8,2.3,-0.5
