Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Kobe Brown,32,32,939,27.1,0.654,0.621,0.312,0.367,487,7.5,18,12.7,16.7,2.9,1.9,12,23.7,,3.9,1.2,5,0.215,,8,1,9
2,D'Moi Hodge,33,33,951,25.4,0.628,0.613,0.671,0.218,423,2.9,12.7,7.8,10.8,5.2,2.3,6,22.1,,3.3,1.4,4.7,0.199,,8,3,11
3,Nick Honor,33,33,978,13.5,0.577,0.534,0.636,0.243,282,1.6,5,3.3,16.1,2.9,0,11.9,13.5,,1.9,0.6,2.5,0.102,,2.4,0.6,3
4,Noah Carter,32,18,686,19.3,0.591,0.567,0.489,0.293,302,7.3,14.5,10.9,14.8,1.5,2.4,13.2,21.8,,1.9,0.5,2.4,0.14,,4.1,-0.4,3.6
5,Sean East,33,1,762,13.7,0.533,0.487,0.323,0.288,261,2.2,8.3,5.2,19.5,3.3,0.2,18.2,18.3,,1,0.6,1.6,0.084,,0.2,0.7,0.9
6,DeAndre Gholston,33,20,759,14.9,0.537,0.486,0.327,0.378,332,1.7,10.3,6,14.2,1.8,0.5,14.4,25.5,,1.1,0.5,1.6,0.083,,1.2,-1.4,-0.2
7,Tre Gomillion,24,9,409,14.6,0.548,0.522,0.185,0.315,133,6.7,12.5,9.6,15.6,2.9,0.9,17.2,15.8,,0.7,0.4,1.1,0.105,,0.7,0.6,1.3
8,Aidan Shaw,30,2,323,12.7,0.619,0.619,0.333,0.19,79,7,12.9,10,2.1,1.2,3.9,11.6,12.2,,0.5,0.2,0.8,0.094,,0,-0.9,-0.9
9,Mohamed Diarra,23,6,277,14.2,0.474,0.438,0.25,0.672,94,12.1,21,16.5,7.7,2.7,5.9,18.4,18.9,,0.2,0.4,0.6,0.09,,-0.8,1.2,0.4
10,Ronnie Degray,17,8,-166,14.1,0.534,0.482,0.393,0.357,41,10.8,10.7,10.8,3.8,2.7,5.3,10.9,11.2,,0.3,0.2,0.4,0.108,,1.7,0.7,2.3
11,Isiaih Mosley,14,3,278,16.9,0.532,0.524,0.398,0.065,135,4.7,7.3,6,25.2,3.3,2.7,21.1,29.3,,0.2,0.2,0.4,0.061,,1.2,-0.9,0.4
12,Kaleb Brown,11,0,-85,4,0.5,0.5,0.556,0,11,1.4,4.2,2.8,9,4,1.5,47.1,10.1,,-0.1,0.1,0,-0.019,,-4.6,0.9,-3.7
13,Jackson Francois,8,0,6,-8.4,0,0,0.5,0.5,0,0,0,0,0,9.5,0,0,20.9,,0,0,0,-0.233,,-13.5,0.4,-13.1
14,Mabor Majak,8,0,20,-2.6,0.256,0,0,2,2,11.9,5.9,8.9,0,0,6.3,50.6,10,,0,0,0,-0.067,,-7.8,-2.3,-10.1
15,Ben Sternberg,9,0,10,10.1,0.432,0.417,0.167,0.333,6,0,11.9,6,19.9,0,0,12.6,40.2,,0,0,0,-0.03,,-5.6,-8.6,-14.2
