Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Ajay Mitchell,34,34,1145,23.7,0.598,0.536,0.194,0.501,582,1.3,8.9,5.2,31,2.5,0.9,14.2,25.8,,4.1,1.6,5.7,0.2,,4.5,0.6,5.1
2,Miles Norris,34,34,1140,21.4,0.602,0.565,0.416,0.266,446,6.9,16.4,11.8,7.2,1.9,2.5,8.5,20.7,,3.4,1.9,5.2,0.184,,4.5,0.1,4.7
3,Andre Kelly,33,33,916,16.3,0.567,0.562,0.004,0.203,293,6.6,22.8,15,6.5,1.3,2.9,13.2,18.8,,1.4,1.6,3,0.129,,-0.6,0.5,-0.1
4,Calvin Wishart,34,13,889,14.2,0.592,0.543,0.422,0.445,269,1.8,12.4,7.3,19.3,2.5,0.4,19,15.8,,1.6,1.3,2.9,0.131,,-0.3,1.1,0.7
5,Josh Pierre-Louis,31,29,845,16.3,0.548,0.533,0.142,0.442,311,5.1,13.7,9.5,17.2,2.9,0.8,19,21.7,,1.1,1.4,2.5,0.116,,0.1,0.9,1.1
6,Cole Anderson,34,2,719,14,0.636,0.625,0.69,0.163,206,0.7,7.3,4.1,5.2,1.1,0.4,7.9,16.3,,1.5,0.8,2.3,0.128,,2,-0.7,1.2
7,Ajare Sanni,24,24,431,12.2,0.503,0.475,0.388,0.245,143,1.2,12.4,7,10.2,1.8,0,13.4,22.6,,0.2,0.6,0.8,0.076,,-1.2,-0.7,-1.9
8,Koat Keat Tong,23,0,298,8.5,0.483,0.446,0.324,0.486,63,14.8,23.4,19.2,3.3,2,1.4,33.6,12.5,,0,0.5,0.5,0.072,,-4,-0.2,-4.2
9,Jakov Kukic,15,1,120,18.5,0.604,0.579,0,1.105,44,22.3,11.4,16.6,4.4,2,1.8,19.5,16.3,,0.3,0.2,0.5,0.171,,-0.2,-0.2,-0.4
10,Evans Kipruto,18,0,92,10.9,0.55,0.579,0,0.211,24,11.6,9.5,10.5,4,0,5.8,16.1,14.7,,0.1,0.1,0.2,0.096,,-4.7,-0.1,-4.8
11,Matija Belic,22,0,150,5.5,0.453,0.448,0.379,0.379,32,4.5,9.9,7.3,6.9,1.2,0.7,18.9,15.3,,0,0.2,0.1,0.037,,-4.9,-1.3,-6.1
12,Gage Gomez,10,0,19,3.8,0.339,0,0.5,1,3,0,13.1,6.8,15.9,0,0,25.3,11.3,,0,0,0,0.014,,-17.6,-7.1,-24.7
13,Zach Harvey,5,0,40,2.8,0.458,0.458,0.5,0,9,3.3,6.2,4.8,0,0,0,20,20.4,,-0.1,0,0,-0.024,,-10.9,-4.2,-15.1
14,David Pickles,3,0,5,24,0.508,0.5,0.5,1,3,26.8,0,12.9,0,0,0,0,32.1,,0,0,0,0.211,,17.6,1.7,19.3
15,Max Sheldon,3,0,5,-9.4,0,0,0,0,0,0,0,0,0,0,0,0,10.9,,0,0,0,-0.131,,-4.1,-2,-6.1
16,Ariel Bland,2,0,7,-20.3,0,0,0,0,0,0,53.3,27.6,0,0,0,66.7,23.3,,-0.1,0,-0.1,-0.324,,-26.5,-16.7,-43.2
17,Henry Hartwell,2,0,4,-35.6,0,0,1,2,0,0,31.1,16.1,0,0,0,33.9,40.1,,-0.1,0,-0.1,-0.611,,,,
