Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Dylan Windler,31,31,1018,30.9,0.687,0.657,0.51,0.31,597,6.9,27.4,17.8,13.9,2.3,1.7,12,25.9,,4.6,2.2,6.8,0.267,,8.1,1.3,9.4
2,Nick Muszynski,30,30,750,29.5,0.643,0.619,0.056,0.281,422,6.2,18.7,12.9,19.7,1.2,8.5,12.2,25.3,,3,1.5,4.5,0.239,,3.3,4.5,7.8
3,Kevin McClain,31,31,1027,18.8,0.575,0.547,0.483,0.375,497,1.6,9.5,5.8,19.7,2,0.8,13.6,23.8,,2.5,1.4,4,0.155,,2.7,-0.8,1.9
4,Grayson Murphy,31,31,921,18,0.552,0.547,0.29,0.176,397,3,12.7,8.2,33.9,3,0.4,21.8,18.4,,2,1.6,3.6,0.155,,1.5,1,2.5
5,Seth Adelsperger,31,1,380,20.3,0.702,0.697,0,0.816,143,11.3,11.1,11.2,2,0.6,3.4,4.5,14,,1.5,0.5,2,0.208,,2.7,-0.9,1.8
6,Nick Hopkins,31,11,538,14.5,0.586,0.559,0.824,0.135,196,0.6,9.9,5.6,13.2,1.7,0.2,11.7,18.3,,1,0.7,1.7,0.129,,2.6,-1.9,0.7
7,Caleb Hollander,26,17,432,16.5,0.511,0.515,0.55,0.088,171,7.3,21.6,14.9,7.5,1.7,0.9,7.3,21.4,,0.7,0.8,1.4,0.132,,0.3,-1.2,-0.9
8,Michael Benkert,30,3,649,6.3,0.579,0.55,0.871,0.218,121,2.3,6,4.3,3.8,0.8,0,13.9,9.6,,0.6,0.6,1.2,0.074,,0.7,-1.1,-0.4
9,Adam Kunkel,23,0,219,8,0.471,0.433,0.75,0.173,56,1.1,6.1,3.7,10.9,2.5,0.4,13.8,14.3,,0.1,0.3,0.4,0.075,,-1.1,-1,-2.1
10,Tate Pierson,27,0,160,8.5,0.471,0.444,0.704,0.296,35,6.6,9.6,8.2,6,0,0.6,3.1,9.6,,0.2,0.2,0.4,0.093,,-0.1,-1.9,-2
11,Derek Sabin,18,0,82,14.4,0.684,0.706,0.118,0.882,32,7.1,16.3,12,9.5,0,1.2,27.2,19.4,,0.1,0.1,0.2,0.115,,-1.7,-1.7,-3.4
12,Michael Mayernick,11,0,29,-1.2,0.5,0.5,0,0,4,4,0,1.9,13.7,3.7,0,66.7,9.9,,0,0,0,-0.005,,-6,0.7,-5.3
13,Garrett Suedekum,15,0,45,2.1,0.288,0.25,0.5,0.333,7,2.6,18.2,10.9,11.6,3.6,2.2,36.5,11.7,,-0.1,0.1,0,0.021,,-6.3,3.9,-2.4
