Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Great Osobor,33,33,1112,26.1,0.608,0.587,0.031,0.77,598,10.2,21.6,16.1,16.5,2.2,4.9,16,26.5,,3.4,2.3,5.7,0.206,,5.1,3,8.1
2,Darius Brown,33,33,1190,18.5,0.572,0.536,0.471,0.229,473,2,12.1,7.2,30.8,2.3,0.7,14.8,17.9,,3,1.8,4.9,0.164,,4.2,1.6,5.9
3,Mason Falslev,32,32,901,19.2,0.619,0.612,0.295,0.254,353,5.2,12.8,9.1,16.1,2.6,0.7,13.2,19.2,,2.2,1.5,3.7,0.164,,2.9,2,4.9
4,Ian Martinez,32,27,978,16.4,0.617,0.558,0.449,0.428,374,1.5,12.3,7.1,9.7,1.7,2.7,14.6,20.7,,2,1.5,3.5,0.143,,2.7,1.9,4.6
5,Josh Uduje,33,10,797,12.2,0.508,0.473,0.4,0.278,261,3.9,9,6.5,6.6,1.7,1.1,8.9,19.4,,0.9,1.1,2,0.1,,-0.6,0.4,-0.2
6,Isaac Johnson,33,29,489,15.7,0.576,0.548,0.401,0.204,192,4.8,19.1,12.2,10.2,1.1,3.4,14.5,22.3,,0.8,0.8,1.6,0.131,,0.2,1.8,2
7,Javon Jackson,26,0,370,11,0.57,0.533,0.587,0.283,105,1.3,7.1,4.3,6.8,1.6,0.3,7.9,15.6,,0.6,0.5,1.1,0.114,,0.2,1.2,1.3
8,Kalifa Sakho,31,0,314,13,0.636,0.646,0,0.688,81,9,10.9,10,2.6,1.1,4.9,14.7,12.1,,0.5,0.5,1,0.13,,-1,1.8,0.8
9,Karson Templin,22,0,162,18.9,0.658,0.662,0.118,0.529,56,9.9,16.9,13.5,8.7,1.4,4.1,6.6,14.3,,0.5,0.3,0.8,0.199,,1.3,2.9,4.2
10,Max Agbonkpolo,10,1,-236,7.4,0.393,0.367,0.5,0.156,55,5.2,14,9.8,4.8,2.5,0.9,11.6,16.7,,-0.1,0.4,0.3,0.047,,-3.1,0.9,-2.2
11,Nigel Burris,18,0,92,5.2,0.379,0.273,0.409,0.545,24,8,23.6,16.1,5.1,0.6,1.2,17.8,18.6,,-0.1,0.1,0.1,0.031,,-7.6,-2,-9.6
12,Jackson Grant,4,0,28,16.8,0.507,0.375,0,0.75,12,13.2,12.2,12.7,6,0,0,0,19.7,,0.1,0,0.1,0.177,,1.1,-4,-3
13,Landon Brenchley,11,0,32,9.5,0.511,0.6,0,1.6,11,7.7,21.4,14.8,20.5,0,0,31.3,20.3,,0,0,0,0.038,,-3,-2,-5.1
