Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,E.J. Anosike,31,31,1010,25.1,0.583,0.53,0.085,0.487,511,11.4,19.7,15.6,12.7,1.6,1.1,12.2,25.6,,3.6,1.6,5.2,0.206,,4.4,-0.8,3.6
2,Damari Milstead,31,31,955,18.2,0.544,0.507,0.4,0.282,371,2.1,10.3,6.2,19.2,3.8,0.4,14.4,21.9,,1.8,1.6,3.4,0.144,,1.6,1.5,3.1
3,Vincent Lee,31,28,839,15.1,0.569,0.536,0.006,0.436,253,10.5,17.1,13.9,3.8,1.1,1.7,16.6,16,,1.4,1.2,2.5,0.121,,-0.4,-1.3,-1.7
4,Tray Maddox Jr.,29,9,749,13.3,0.529,0.492,0.513,0.229,262,1,11.2,6.1,14.4,2.5,0.5,16.3,21.7,,0.8,1.1,1.9,0.101,,-0.6,-0.2,-0.8
5,Jalen Harris,27,1,506,17.1,0.563,0.503,0.324,0.451,225,1.7,4.8,3.3,11.1,2.6,0.5,14.3,26.4,,1.1,0.6,1.7,0.134,,1,-0.3,0.7
6,Latrell Wrightsell,30,19,806,9.2,0.473,0.412,0.404,0.287,204,1.2,11.5,6.4,11.8,1.8,0.3,16.1,16.4,,0.3,1,1.3,0.067,,-2.1,-0.1,-2.2
7,Tory San Antonio,27,25,591,8.8,0.484,0.47,0.439,0.28,102,3.5,17.5,10.6,9.6,2,2.4,19.1,10.1,,0.3,1,1.2,0.084,,-2.5,1.7,-0.8
8,Dante Maddox,22,11,440,14,0.508,0.478,0.437,0.259,150,4.7,11.6,8.2,11.1,2.7,0.8,15.6,21.2,,0.4,0.7,1.1,0.099,,0.4,0.4,0.8
9,Ibrahim Famouke Doumbia,22,0,138,12.5,0.485,0.5,0.25,0.5,28,10.7,27.4,19.1,2.7,0.9,6.7,16.8,11.2,,0.1,0.3,0.4,0.107,,-2.6,1.2,-1.4
10,Grayson Carper,8,0,39,25.9,0.818,0.818,0.636,0,15,9.4,9.4,9.4,5.8,3,3,21.4,18.6,,0.1,0.1,0.2,0.194,,4.2,-1.7,2.5
11,Lado Laku,18,0,116,6.9,0.493,0.364,0,1,34,10.6,5.3,7.9,1.6,0,6,23.6,19,,0,0.1,0.1,0.05,,-9.7,-0.7,-10.4
12,Cameron Carter,1,0,2,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.017,,-3.5,1.1,-2.4
13,Landis Spivey,2,0,10,-17.4,0,0,1,0,0,0,0,0,0,5.9,0,50,20.8,,-0.1,0,-0.1,-0.28,,-17.5,-1.8,-19.2
