Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Fabian White,34,34,947,25.1,0.588,0.574,0.338,0.192,402,9.4,13.9,11.7,8.7,2.5,7.1,10.1,22.8,,3.1,2.5,5.6,0.237,,6.6,4,10.6
2,Kyler Edwards,33,33,1110,17.7,0.509,0.476,0.662,0.284,437,3.4,16.9,10.2,16.7,1.9,1.5,10.6,22.5,,2.7,2.6,5.3,0.191,,4.4,2.7,7.1
3,Josh Carlton,34,24,741,30.1,0.626,0.626,0.004,0.517,381,17.5,15.9,16.7,8.8,1.4,7.4,14,25.9,,3,1.8,4.9,0.262,,6,2.5,8.4
4,Jamal Shead,34,28,1030,17.4,0.492,0.458,0.355,0.216,392,2,9.5,5.8,34,3.3,1.2,16.8,19.4,,2.4,2.4,4.8,0.185,,2.4,3.9,6.3
5,Taze Moore,32,27,961,18.5,0.533,0.519,0.431,0.128,335,6,11.9,9,17.3,3.2,2.8,13,18.7,,2.2,2.4,4.6,0.191,,3.6,4.5,8.1
6,J'Wan Roberts,34,0,548,16.5,0.585,0.606,0.056,0.507,128,14.8,20.5,17.7,5.9,2.2,2.2,20,10.2,,1,1.4,2.4,0.177,,2.1,3.1,5.1
7,Marcus Sasser,12,12,0,23.5,0.6,0.579,0.652,0.247,179,0.9,9.2,5,15.6,4.1,0.4,12.8,26.8,,1.3,0.9,2.2,0.228,,6.9,4.3,11.2
8,Reggie Chaney,33,10,383,16,0.699,0.707,0,0.672,97,5.7,14.5,10.1,5.8,2.1,7,20.7,12.8,,0.7,1,1.7,0.179,,-0.7,5.4,4.7
9,Ramon Walker Jr.,24,2,300,7,0.476,0.436,0.756,0.218,83,5,11.5,8.3,4.1,1.1,0.6,14.8,11.3,,0.3,0.9,1.2,0.105,,-0.8,2.1,1.2
10,Tramon Mark,7,0,0,23.1,0.563,0.5,0.327,0.309,68,2.4,11.1,6.8,22.8,4.3,1.9,13.7,26,,0.5,0.4,0.8,0.237,,1.8,4.8,6.6
11,Ja'Vier Francis,17,0,73,17.4,0.575,0.643,0,0.643,18,7.8,17.1,12.5,0,0.8,20.3,24.7,16.9,,0,0.2,0.2,0.118,,-2.1,5.5,3.4
12,Robbie Armbrester,16,0,62,9.9,0.451,0.531,0.125,0.813,16,1.8,14.7,8.3,2.8,5.9,0,18.4,22.3,,-0.1,0.2,0.1,0.071,,-7,5.1,-1.9
13,Ryan Elvin,16,0,38,9.5,0.593,0.571,0.857,0.429,9,3,0,1.5,4.3,0,0,0,11.3,,0.1,0,0.1,0.148,,-0.8,0.7,-0.2
