Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Azar Swain,30,30,990,19.3,0.548,0.493,0.424,0.298,515,1.3,12.6,7.1,10.9,1.4,0.2,11.9,30.3,,2.1,1.4,3.5,0.14,,2.7,-1,1.7
2,Jalen Gabbidon,30,29,855,17,0.604,0.551,0.441,0.458,329,3.7,10.3,7.1,9.9,2.9,1.6,18.2,20.7,,1.6,1.5,3,0.142,,0,1.6,1.6
3,Matt Knowling,30,17,638,18.2,0.642,0.628,0.014,0.383,209,4.4,16.2,10.4,12.2,1.2,1.3,12.1,15,,1.6,1,2.6,0.164,,1.6,1.1,2.7
4,Isaiah Kelly,29,27,632,13,0.533,0.507,0.153,0.474,199,7.1,14.1,10.7,13.3,0.7,4.8,21.5,17,,0.6,1,1.6,0.099,,-1.4,1.3,-0.1
5,Matthue Cotton,30,13,673,11,0.458,0.439,0.608,0.153,209,3.1,15.2,9.3,8.4,1.3,0.7,8.5,19.5,,0.4,1,1.4,0.084,,-0.9,-0.5,-1.4
6,Ed Jarvis,21,4,352,20.4,0.493,0.479,0.041,0.314,151,13.8,17.4,15.7,11.9,1.6,5.3,9.1,21.9,,0.7,0.7,1.4,0.16,,0.1,0.5,0.6
7,Bez Mbeng,27,16,536,13,0.523,0.465,0.25,0.53,145,1.9,15.1,8.7,16.3,3.8,2,23.3,15.3,,0.3,1.1,1.4,0.106,,-2.7,3.8,1.2
8,August Mahoney,28,1,413,8.4,0.546,0.506,0.648,0.261,109,2.5,17,10,10.8,0.8,0,23.3,15.7,,0.2,0.6,0.8,0.075,,-3.4,-0.2,-3.7
9,Yussif Basa-Ama,21,0,194,14.1,0.572,0.611,0.139,0.194,53,9.6,18.7,14.2,12.7,2.3,6.7,28.9,14.4,,0.1,0.4,0.5,0.112,,-3.7,2.6,-1.1
10,Michael Feinberg,22,0,184,11,0.495,0.473,0.27,0.135,47,7.6,13.7,10.7,11.7,1.5,1.3,18.6,13.2,,0.2,0.3,0.4,0.095,,-0.3,1.5,1.2
11,Eze Dike,18,13,301,6,0.46,0.441,0.434,0.303,84,1.9,8,5.1,14.6,1.7,1.2,21.6,18.6,,-0.1,0.4,0.3,0.04,,-6.6,0.2,-6.4
12,Jack Molloy,11,0,82,10.5,0.513,0.479,0.333,0.375,28,8.5,13.4,11,2.4,1.4,2.9,19.8,21.7,,0,0.1,0.2,0.075,,-6.6,-1.3,-7.9
13,John Poulakidas,19,0,97,12.4,0.494,0.472,0.528,0.083,32,2.4,7.9,5.2,2.1,1.2,1.2,2.6,20,,0.1,0.1,0.2,0.102,,-1.2,-1.7,-3
14,Emir Buyukhanli,5,0,16,19.2,1.25,1.25,0.5,0,4,0,27.4,14.1,12.1,3.6,0,50,12.6,,0,0,0.1,0.137,,3.5,12.5,16
15,Yassine Gharram,8,0,22,18.5,0.505,0.5,0,0.5,8,15.8,29.9,23,33.1,5.2,0,37.7,18.2,,0,0.1,0.1,0.142,,-13.2,4.7,-8.5
16,Jameel Alausa,2,0,3,29.2,0.526,,,,1,0,36.5,18.8,52,0,0,0,16,,0,0,0,0.284,,-4.3,-2.4,-6.8
17,Luke Kolaja,8,0,21,3,0.409,0.409,0.909,0,9,5.5,10.4,8,9.6,0,0,21.4,33.6,,-0.1,0,0,-0.068,,13.8,-0.3,13.5
18,Jake Lanford,4,0,12,19,0.623,0.6,0,0.6,7,9.7,9.1,9.4,0,0,0,23.7,35.4,,0,0,0,0.08,,4,-1.4,2.5
19,Teo Rice,3,0,4,44.7,1,1,0,0,1,0,27.4,14.1,0,14.2,0,0,12.6,,0,0,0,0.361,,-8.5,5.5,-3.1
