Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Barry Brown,33,33,1163,17.9,0.52,0.488,0.33,0.299,463,1.4,12.8,7,18.7,3.4,0.6,11.7,24.8,,1.8,2.8,4.6,0.158,,2.9,4.5,7.4
2,Xavier Sneed,32,32,978,16.8,0.515,0.488,0.521,0.306,332,5,16.9,10.8,13.5,2.8,1.4,10.6,20.3,,1.5,2.4,4,0.162,,3.2,5.1,8.3
4,Kamau Stokes,32,31,1026,14.3,0.518,0.488,0.592,0.241,345,1.4,9.4,5.3,21.4,2.5,0.7,14.6,20.4,,1.3,2.1,3.4,0.134,,2.9,3.3,6.1
5,Makol Mawien,33,33,719,13.5,0.551,0.531,0.045,0.274,211,9.3,16.8,13,3,1.5,4.4,20.5,19,,0.4,1.7,2.1,0.116,,-2.3,4.8,2.5
6,Cartier Diarra,25,8,639,11.4,0.531,0.489,0.534,0.435,171,3.4,13,8.1,13.1,2.2,1.7,21.4,16.9,,0.3,1.4,1.8,0.111,,0.3,4.8,5.1
7,Mike McGuirl,33,2,547,9.4,0.468,0.451,0.54,0.204,124,3.1,7.9,5.5,14.5,2.7,0.5,15.1,14.3,,0.3,1.2,1.4,0.104,,0,3.8,3.8
8,Austin Trice,26,1,213,14.9,0.51,0.613,0,1.355,57,14.6,26.2,20.3,2.8,0.6,3.2,13.6,14.9,,0.2,0.5,0.8,0.144,,-2.2,2.9,0.7
9,Levi Stockard III,31,0,245,8.3,0.538,0.558,0,0.395,55,9.3,14.2,11.7,3.3,1.5,1.7,26.1,15.2,,0,0.5,0.5,0.084,,-3.5,3.5,0
10,James Love,17,0,49,0.9,0.6,0.6,0,0,6,4.9,12.7,8.7,0,0,0,28.6,7.7,,0,0.1,0.1,0.071,,-4.7,0.4,-4.4
11,Pierson McAtee,15,0,30,12.4,0.588,0.7,0.6,0.4,5,4,29,16.3,0,0,4.6,14.4,12.5,,0,0.1,0.1,0.112,,-4.1,0.5,-3.6
12,Shaun Neal-Williams,28,0,203,4.9,0.34,0.313,0.554,0.214,50,4.7,14.7,9.6,16.9,2.4,0.7,19.6,20.3,,-0.3,0.5,0.1,0.029,,-4.1,3.5,-0.6
13,Patrick Muldoon,6,0,7,-13.9,0,0,1,0,1,17.1,35.5,26.1,0,0,0,33.3,23,,-0.1,0,0,-0.213,,-18.1,-4.6,-22.7
14,Nigel Shadd,13,0,20,1.9,0.253,0.333,0,0.667,3,6,31,18.3,9.2,0,0,20.2,13.3,,0,0,0,0.013,,-8.7,3.1,-5.6
