Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Stefan Jankovic,33,33,817,28.1,0.641,0.595,0.265,0.568,459,8.2,21.9,15.2,10.8,1.4,5.4,12.6,27.5,,3.2,2,5.2,0.253,,4.6,3,7.7
2,Roderick Bobbitt,33,31,1125,18,0.539,0.468,0.506,0.494,488,3.7,10.6,7.2,29.5,3.4,0.6,18.6,21.5,,2.3,2.5,4.7,0.168,,3.3,2.5,5.9
3,Aaron Valdes,30,29,921,20.7,0.569,0.54,0.426,0.41,405,5.6,14.6,10.2,15.8,2.1,2.1,10.5,22.1,,2.4,2,4.4,0.191,,3.9,2.5,6.5
4,Quincy Smith,34,34,906,13.5,0.493,0.493,0.257,0.5,289,3.8,9.8,6.9,17.4,3.5,0.5,15.4,17.8,,0.7,2,2.7,0.12,,-0.2,3.1,2.9
5,Mike Thomas,34,34,741,14.8,0.551,0.536,0.167,0.583,267,10,18.9,14.5,7.3,0.8,1.8,15.8,19.1,,1.1,1.5,2.6,0.139,,-0.8,1.4,0.5
6,Isaac Fleming,23,5,542,16.5,0.566,0.527,0.537,0.378,216,3.5,8.2,5.9,19.2,3,0.2,15.7,20.7,,1,1.1,2.1,0.156,,2.8,1.1,3.9
7,Sai Tummala,34,2,585,13.1,0.568,0.56,0.626,0.172,199,7,12.3,9.7,8.5,1,1.5,13.3,18.1,,1,1.1,2,0.138,,1.7,0.5,2.2
8,Stefan Jovanovic,34,0,529,13.5,0.545,0.508,0,0.362,154,6.4,22.4,14.7,3.2,0.8,7.3,20,17.6,,0.2,1.3,1.5,0.116,,-5.1,4.1,-1
9,Sheriff Drammeh,32,2,428,3.6,0.465,0.448,0.604,0.396,54,1.1,7.5,4.4,5.7,1.2,0,14.9,7.6,,0.1,0.7,0.8,0.07,,-2.4,1.3,-1.1
10,Zach Buscher,13,0,39,9.7,0.503,0.556,0.333,0.222,10,0,17.1,8.8,19.5,1.4,0,16.7,15,,0,0.1,0.1,0.094,,-2.8,0.6,-2.2
11,Niko Filipovich,22,0,115,4.3,0.446,0.304,0.739,0.565,28,1,9.6,5.5,13,2.9,0,29.1,17.5,,-0.1,0.2,0.1,0.042,,-4.5,1,-3.4
12,Jakob Cornelissen,5,0,7,-12.1,0,0,0.75,0,1,33.5,15.8,24.4,0,0,0,0,27.9,,0,0,0,-0.199,,-14.3,-11.1,-25.4
13,Dyrbe Enos,14,0,28,6.4,0.323,0.308,0.769,0.154,9,4.2,15.8,10.2,6.5,4,0,6.7,26.1,,0,0.1,0,0.031,,-4.5,-0.7,-5.2
14,Brocke Stepteau,18,0,42,-4.3,0.152,0,0.75,0.5,4,0,7.9,4.1,10.9,1.3,0,16.8,13.8,,-0.1,0.1,0,-0.045,,-8.5,-0.3,-8.8
