Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Gabe Brown,34,34,972,16,0.565,0.527,0.565,0.204,342,3.9,11.4,7.9,7.6,1.5,1,9.2,19.9,,2.1,1,3.1,0.129,,3.7,1.5,5.2
2,Marcus Bingham,33,30,611,28.1,0.602,0.576,0.17,0.326,262,10,26.6,18.8,3.2,2.7,12.7,14,24.5,,1.5,1.6,3,0.198,,4.4,5.8,10.3
3,Malik Hall,34,7,751,19,0.61,0.593,0.286,0.313,293,8.5,15.2,12,10.1,1.6,1,15.3,21,,1.8,0.9,2.7,0.145,,3.4,1.9,5.3
4,Joey Hauser,33,27,717,14.7,0.582,0.536,0.527,0.299,234,8.2,18.8,13.8,13.5,0.8,0.9,18,16.6,,1.4,0.9,2.3,0.127,,2.3,2.1,4.3
5,Tyson Walker,34,28,500,15.9,0.533,0.496,0.288,0.245,312,0.8,5.5,3.3,36.6,2.5,0.7,20,21.8,,1.4,0.8,2.2,0.114,,2.4,1.6,4
6,A.J. Hoggard,34,6,687,16.8,0.48,0.449,0.147,0.368,299,2.5,9.7,6.3,46.9,2.1,2.5,21.9,22.8,,1,0.8,1.9,0.108,,2.2,1.7,3.8
7,Max Christie,33,33,1027,10.7,0.498,0.452,0.419,0.265,297,3.2,9.3,6.5,8.6,1,1.7,13.7,18.1,,0.9,0.9,1.8,0.068,,0.8,1.3,2.1
8,Julius Marble,34,4,493,18.6,0.647,0.614,0.007,0.45,186,6.9,19.4,13.6,3.4,1.4,3.9,19.4,21.9,,0.9,0.8,1.7,0.138,,-0.2,2.9,2.7
9,Jaden Akins,34,1,504,11.2,0.499,0.481,0.453,0.264,122,5.6,12.8,9.4,8.8,2.6,1.9,16.7,14.5,,0.3,0.7,1,0.083,,-0.1,3.6,3.5
10,Mady Sissoko,30,0,134,10.9,0.569,0.632,0,1.105,31,7.3,17.7,12.8,1.3,0.4,10.5,21.6,14.1,,0.1,0.2,0.3,0.085,,-5.6,4.1,-1.4
11,Pierre Brooks,23,0,90,5.3,0.457,0.368,0.579,0.684,23,2.7,9.6,6.4,7.6,0,0,21.8,18.3,,0,0,0,0.007,,-2.3,-1.1,-3.4
12,Maliq Carr,1,0,1,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.007,,-1.1,0.8,-0.3
13,Keon Coleman,6,0,10,17,0.5,0.5,0.4,0,4,12.2,0,5.7,0,17.6,0,37.5,40.9,,-0.1,0,0,-0.056,,-2.3,10.3,7.9
14,Steven Izzo,8,0,8,-0.1,0,0,1,0,0,0,0,0,0,7.3,0,0,6.4,,0,0,0,-0.014,,-9.8,-0.5,-10.3
15,Michael Peterson,9,0,13,-5.8,0,0,0.5,0,0,0,16.6,8.8,0,0,8.3,33.3,11.8,,-0.1,0,0,-0.134,,-8.2,0.4,-7.8
16,Davis Smith,12,0,20,-7.8,0,0,0.5,0.5,1,0,5.4,2.9,7.7,0,0,28.8,8.9,,-0.1,0,-0.1,-0.106,,-8.2,-0.9,-9.1
