Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Michael Young,34,34,1077,23.8,0.576,0.538,0.054,0.527,431,12.4,16.6,14.4,9,1.3,3,8.8,22,,3.7,1,4.7,0.174,,5.2,1.7,6.9
2,Jamel Artis,34,34,1082,21.8,0.575,0.526,0.29,0.387,434,7.4,16.5,11.8,15.5,1.5,1.6,12.9,23.5,,3.1,0.9,4.1,0.151,,5.6,1.3,7
3,James Robinson,34,34,1152,15,0.494,0.422,0.367,0.398,345,1.7,11.9,6.6,28.7,2,0.8,15.5,17.1,,2,0.9,2.9,0.101,,2.7,1,3.7
4,Chris Jones,34,21,933,13.7,0.518,0.512,0.455,0.217,273,4.8,9.5,7,14.9,1.1,1.3,10.9,18.4,,1.5,0.5,2,0.086,,3.4,0.2,3.6
5,Cameron Wright,26,25,721,15.3,0.479,0.471,0.086,0.303,233,1.8,11.9,6.7,22.3,3.3,1.9,14.5,22.5,,0.6,0.8,1.3,0.074,,0.5,2.6,3.1
6,Sheldon Jeter,32,9,458,15.3,0.534,0.516,0.221,0.32,136,7.9,13.9,10.8,6.8,1.6,2.5,11.9,19.1,,0.7,0.4,1.1,0.098,,1.3,0.8,2.1
7,Josh Newkirk,34,4,704,9.6,0.457,0.432,0.367,0.211,211,1.4,6.8,4,26.4,1.6,0,18.3,20.8,,0.3,0.3,0.6,0.036,,-0.2,-1.8,-1.9
8,Ryan Luther,23,0,185,12.1,0.574,0.586,0.314,0.2,42,8.4,7.7,8.1,7.4,0.4,2.5,11.5,12.8,,0.3,0.1,0.4,0.083,,2,0.2,2.2
9,Derrick Randall,27,5,211,9.2,0.469,0.485,0,0.818,50,17.6,19.7,18.6,0,0.3,0.5,20.8,15,,0.1,0.2,0.3,0.048,,-3.7,-4.5,-8.1
10,Cameron Johnson,8,0,115,10.4,0.516,0.515,0.697,0.121,30,2.1,7.9,4.9,7,0.6,3,10.3,18.5,,0.1,0,0.2,0.058,,1.5,-1,0.5
11,Aron Phillips-Nwankwo,14,0,81,12.3,0.589,0.538,0.077,0.231,15,5.9,19.2,12.3,2.4,2.4,0,12.2,11.1,,0.1,0.1,0.2,0.102,,-0.4,0.6,0.2
12,Joseph Uchebo,21,4,130,10.7,0.409,0.389,0,0.111,34,13.8,24.9,19.2,4.6,0.5,1.8,13.7,18.5,,0,0.1,0.2,0.052,,-3.9,-0.7,-4.6
13,Joshua Ko,5,0,6,13.5,0.375,0.375,0.5,0,2,0,21.6,10.4,0,0,19.1,0,36.5,,0,0,0,0.046,,-7.5,-0.2,-7.7
14,Mike Lecak,9,0,20,4.5,0.42,0.3,0.6,0.4,4,0,25.9,12.5,0,0,0,0,16.3,,0,0,0,0.076,,-4.3,-5.8,-10.1
