Rk,Player,Pos,G,GS,MP,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards
1.0,Bez Mbeng,G,27,27,873,18.9,0.548,0.36,0.411,400.0,2.5,15.8,9.5,29.0,3.4,1.6,19.4,23.2,1.6,1.8,3.5,0.159,1.2,2.5,3.7,
2.0,Nick Townsend,F,28,28,844,24.4,0.605,0.173,0.383,440.0,8.1,18.7,13.7,21.1,1.3,0.9,10.8,23.4,3.3,1.4,4.7,0.223,5.5,0.7,6.2,
3.0,John Poulakidas,G,25,25,782,20.8,0.591,0.532,0.214,392.0,1.7,9.8,6.0,7.1,1.0,0.5,4.7,26.8,2.7,1.0,3.7,0.191,4.2,-1.4,2.8,
4.0,Casey Simmons,G,27,19,663,16.1,0.595,0.189,0.229,210.0,5.8,14.8,10.6,5.0,1.4,3.5,9.8,16.1,1.3,1.1,2.4,0.146,0.6,0.9,1.6,
5.0,Samson Aletan,C,28,27,591,20.3,0.62,0.007,0.517,221.0,11.6,9.4,10.4,6.2,0.8,10.3,11.0,16.8,1.6,1.0,2.6,0.177,1.2,1.2,2.4,
6.0,Isaac Celiscar,F,28,0,568,18.8,0.581,0.167,0.428,211.0,10.6,17.5,14.2,11.6,1.5,1.6,10.8,16.3,1.5,1.0,2.5,0.179,2.4,0.6,2.9,
7.0,Trevor Mullin,G,28,4,319,8.7,0.514,0.539,0.158,82.0,1.1,9.7,5.7,10.6,1.8,0.4,15.5,15.1,0.2,0.5,0.7,0.084,-4.0,0.6,-3.4,
8.0,Riley Fox,F,23,0,215,12.6,0.565,0.565,0.0,63.0,2.2,13.4,8.2,3.1,1.3,0.6,4.2,16.7,0.4,0.3,0.7,0.129,-1.0,-0.4,-1.4,
9.0,Jack Molloy,F,27,1,199,13.8,0.528,0.321,0.302,71.0,7.9,9.1,8.5,14.5,2.3,2.6,14.2,17.6,0.3,0.3,0.7,0.134,-3.5,1.0,-2.6,
10.0,Yassine Gharram,G,8,8,188,12.3,0.625,0.459,0.216,56.0,5.8,22.2,14.4,16.6,1.2,1.4,32.9,16.1,0.1,0.3,0.4,0.092,-0.2,1.1,0.9,
11.0,Jordan Brathwaite,G,22,0,182,9.2,0.532,0.564,0.179,46.0,1.3,11.2,6.5,12.6,1.0,2.1,15.9,13.8,0.2,0.3,0.4,0.092,-4.0,0.6,-3.5,
12.0,Devon Arlington,G,14,0,75,5.8,0.365,0.214,0.571,15.0,1.6,8.5,5.3,11.3,3.9,3.4,21.9,15.1,-0.1,0.1,0.1,0.039,-5.9,3.5,-2.4,
13.0,Teo Rice,G,11,1,55,27.5,0.714,0.353,0.235,24.0,2.2,17.5,10.3,19.9,3.2,4.7,0.0,17.1,0.3,0.1,0.4,0.284,2.6,6.3,8.9,
14.0,Jeannot Basima,G,10,0,32,-2.2,0.281,0.0,0.571,7.0,15.0,3.3,8.8,4.6,1.8,0.0,36.0,21.6,-0.1,0.0,-0.1,-0.111,-11.0,-4.6,-15.6,
15.0,Emir Buyukhanli,G,2,0,14,0.6,0.5,0.0,0.0,2.0,8.6,15.3,12.1,0.0,0.0,0.0,50.0,14.2,0.0,0.0,0.0,-0.051,-44.0,-22.2,-66.2,
,Team Totals,,28,28,5600,,0.579,0.32,0.315,,,,,,,,,,13.3,9.4,22.7,0.162,1.3,0.7,2.0,
