Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Herb Jones,30,30,814,20.8,0.527,0.477,0.193,0.443,382,8.9,15.4,12.1,22.7,3.5,4.1,20.2,22.5,,1.6,2,3.7,0.18,,3.6,5.6,9.2
2,Jaden Shackelford,30,29,878,17.1,0.529,0.489,0.484,0.324,399,3,10,6.5,12.8,1.6,0.2,9.6,23.2,,2.1,1.4,3.6,0.163,,3.4,2.4,5.8
3,John Petty,29,28,897,16,0.571,0.552,0.649,0.174,329,2.8,13.6,8.3,11.4,2.2,1.7,15.2,18.8,,1.6,1.8,3.4,0.153,,3.3,4,7.2
4,Jahvon Quinerly,27,7,665,18,0.599,0.579,0.419,0.269,327,1.8,6.3,4.1,23.6,1.5,0.1,18.3,24.1,,1.7,1,2.7,0.161,,3.8,1.8,5.7
5,Keon Ellis,29,4,499,16.8,0.617,0.583,0.481,0.407,160,5.3,17.2,11.3,10.6,3.2,1.9,19.4,14.7,,1,1.2,2.2,0.174,,2,5.7,7.7
6,Joshua Primo,28,19,634,12.9,0.563,0.538,0.574,0.224,212,4.8,10.3,7.5,6.9,1.4,1.2,16.8,17.6,,0.9,1.1,2,0.124,,1.4,2.2,3.6
7,Jordan Bruner,21,21,409,19.5,0.557,0.534,0.602,0.262,141,9.4,12.5,11,11.7,3.5,5,14.7,15.2,,0.9,1,1.9,0.185,,4.5,6,10.5
8,Alex Reese,30,9,448,12.5,0.447,0.432,0.685,0.083,149,4.8,15.2,10,7.5,1.7,3.5,8.4,19.5,,0.4,0.9,1.3,0.117,,0.9,3.2,4.1
9,Juwan Gary,27,1,214,22.3,0.523,0.519,0.115,0.346,94,15.2,17.3,16.2,3.7,3,5,11.7,22,,0.5,0.5,1,0.187,,1.8,3.8,5.6
10,James Rojas,28,1,327,7.6,0.443,0.388,0.325,0.45,90,6.2,17.7,12,5.5,2.6,1.8,23.6,17.8,,-0.2,0.8,0.6,0.072,,-4.4,4,-0.3
11,Keon Ambrose-Hylton,16,0,74,10.5,0.597,0.643,0,0.286,17,4.1,13.5,8.9,4.7,0.7,1.3,15.9,11.7,,0.1,0.1,0.2,0.111,,-1.4,2.9,1.4
12,Tyler Barnes,12,1,22,15.5,0.408,0.333,0.667,1.333,5,4.6,31.8,18.3,7,4.8,0,0,10.2,,0,0.1,0.1,0.177,,-0.4,7,6.7
13,Britton Johnson,10,0,17,12.3,0.6,0.6,1,0,6,6,11.8,8.9,10.2,0,0,0,13.5,,0.1,0,0.1,0.195,,-1.1,3.3,2.1
14,Darius Miles,15,0,72,13.7,0.579,0.534,0.69,0.276,34,4.2,16.7,10.5,10.5,2.2,5.4,31.4,30.4,,0,0.2,0.1,0.07,,-3,3.3,0.3
15,Adam Cottrell,1,0,1,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.033,,-3,3.9,0.9
16,Delaney Heard,2,0,3,-14.4,0,0,0,0,0,0,33.3,16.8,0,0,0,0,15.3,,0,0,0,-0.112,,-20.3,0.3,-20
17,Jaden Quinerly,1,0,1,80.3,1,1,0,0,2,0,0,0,0,0,0,0,45.8,,0,0,0,1.128,,8.7,13.5,22.3
18,Kendall Wall,13,0,25,-2.2,0.191,0.2,0.3,0.1,6,12.2,20,16.1,6.5,4.3,3.9,22.3,24.7,,-0.1,0.1,0,-0.074,,-10.1,2.4,-7.8
