Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Dorian Finney-Smith,28,23,782,23.9,0.564,0.557,0.397,0.259,345,11.3,16.3,13.7,14,2.6,3.6,14.2,26.5,,1.9,1.7,3.6,0.184,,6.6,5.1,11.7
2,Michael Frazier,26,19,759,18.7,0.585,0.538,0.638,0.298,280,3.7,14,8.7,10.9,2.6,0.3,14.6,22.6,,1.7,1.4,3.1,0.162,,5.7,2.8,8.4
3,Jon Horford,31,28,621,18.4,0.557,0.525,0.317,0.255,187,9.4,20.5,14.8,3.6,1,5.1,9.1,17.5,,1.3,1.3,2.6,0.166,,2,4,6
4,Jacob Kurtz,33,8,610,14.6,0.626,0.6,0.024,0.506,148,10.1,13.7,11.9,10.7,2.4,0.2,25.5,12.7,,0.9,1.1,2,0.13,,2.1,4.8,6.9
5,Kasey Hill,33,32,1000,10.3,0.421,0.396,0.123,0.404,289,1.6,8.1,4.8,30.6,2,0.9,20.4,19.2,,0.1,1.5,1.7,0.066,,-1.4,2.6,1.2
6,Eli Carter,28,16,686,12.4,0.484,0.453,0.6,0.179,234,1.2,8.8,5,17.7,2.2,0,14.7,23.8,,0.5,1.1,1.6,0.093,,2.2,1.3,3.5
7,Chris Chiozza,33,11,752,10,0.485,0.482,0.575,0.389,151,2.1,9.9,5.9,18.5,3.3,0.2,23.4,12.7,,0.3,1.4,1.6,0.088,,0.9,4.4,5.3
8,Devin Robinson,33,18,628,13.2,0.482,0.456,0.423,0.284,197,5.2,13.1,9.1,8.1,1.7,2.4,12.3,21.9,,0.5,1.1,1.6,0.101,,0.6,2.8,3.5
9,Chris Walker,31,6,453,16,0.518,0.538,0.025,0.37,133,11,18.7,14.7,1,1.4,9.4,18.6,20.7,,0.1,1,1.2,0.102,,-3.2,5.4,2.2
10,Alex Murphy,23,4,327,12.8,0.518,0.489,0.359,0.478,102,4.1,13.5,8.7,4.1,1.8,2.2,15.7,22.4,,0.2,0.6,0.8,0.095,,-0.7,2,1.3
11,Lexx Edwards,10,0,24,0.1,0,0,1,0,1,0,26.3,12.9,7.2,0,0,0,2.3,,0,0,0,0.059,,-4.7,4.1,-0.6
12,Dillon Graham,1,0,3,6.5,0,0,1,0,0,0,0,0,0,21.2,0,0,18.2,,0,0,0,-0.037,,-3.5,16.3,12.8
13,Zach Hodskins,4,0,7,-25.6,0,0,0.5,0,0,0,0,0,0,0,0,33.3,23.4,,-0.1,0,-0.1,-0.34,,-19.2,-1.4,-20.6
