Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Bruno Fernando,32,31,947,27.8,0.659,0.622,0.03,0.517,438,12.4,27,20.2,14.6,1.2,7.4,21.1,23,,3,2.2,5.2,0.22,,5,7.6,12.5
2,Anthony Cowan,32,32,1105,17.8,0.543,0.486,0.481,0.376,515,1.3,10.3,6.1,25.8,1.6,0.7,16.4,26.3,,2.6,1.5,4.1,0.149,,4.8,1.2,6
3,Jalen Smith,31,31,821,21.5,0.544,0.516,0.24,0.371,342,11.9,16.4,14.3,7.3,1,4.5,10.8,22.8,,2.1,1.4,3.5,0.171,,3.5,3.1,6.6
4,Eric Ayala,32,31,917,12.2,0.6,0.568,0.586,0.303,261,0.7,9.7,5.5,14.5,0.7,1.1,18.7,15.7,,1.5,1.1,2.5,0.11,,3.2,1.6,4.8
5,Aaron Wiggins,32,4,762,14.2,0.527,0.506,0.594,0.117,243,5.2,10.5,8.1,6.7,1.9,0.9,9.7,19,,1.3,1.1,2.4,0.128,,3.7,1.6,5.3
6,Darryl Morsell,31,29,817,12.6,0.519,0.498,0.26,0.219,253,4.7,8.5,6.7,13.8,1.6,2.1,17.7,18.6,,0.8,1.1,1.9,0.095,,1.4,3,4.4
7,Ricky Lindo,32,0,404,9.8,0.428,0.412,0.216,0.451,67,8.9,23.6,16.8,5.1,2.1,3.9,22.5,10.2,,0,0.9,0.9,0.091,,-1.3,6,4.7
8,Serrel Smith Jr,32,0,397,9.3,0.501,0.457,0.571,0.238,109,2.2,9.7,6.2,8,1.2,0,13.3,17.6,,0.4,0.5,0.9,0.087,,0.8,0.3,1.1
9,Will Clark,3,0,4,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.022,,-2.2,2.8,0.6
10,Reese Mona,10,0,29,7,0.619,1,0,3,5,4.3,7.4,5.9,23.1,0,0,45.2,7.9,,0,0,0,0.056,,-0.8,-0.2,-1
11,Trace Ramsey,5,0,10,-13.1,0.256,0,0,2,1,0,10.7,5.7,0,0,0,33.9,15.3,,0,0,0,-0.1,,-11.4,-0.9,-12.3
12,Andrew Terrell,7,0,11,3.8,0.5,0.5,0.5,0,2,0,0,0,0,0,0,0,9.4,,0,0,0,0.051,,-0.3,-1.1,-1.4
13,Joshua Tomaic,18,1,68,3.4,0.354,0.375,0.125,0.125,8,9.1,17.3,13.5,0,0,5,32.1,9.5,,-0.1,0.1,0,0.019,,-5.7,1.7,-4
14,Travis Valmon,5,0,9,12.8,0.678,0.75,1,1,4,0,11.9,6.4,21.4,0,12.5,40.4,28.5,,0,0,0,0.042,,-1.1,5.1,4.1
15,Ivan Bender,23,1,96,-4,0.32,0.3,0.1,0.2,12,6.4,15.6,11.4,10.4,0,1.2,57.8,14,,-0.3,0.1,-0.2,-0.082,,-8.3,3,-5.3
