Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,DJ Horne,35,31,1126,20.1,0.567,0.54,0.474,0.204,527,1.7,9.7,5.6,13,2.5,0.4,7.3,25.3,,3,1.2,4.2,0.15,,5.1,1.6,6.7
2,Jayden Taylor,36,29,1019,16.4,0.559,0.508,0.498,0.433,397,2.5,13,7.6,9,2.5,1.8,13.1,22,,1.6,1.3,2.9,0.115,,2.4,1.6,4
3,Casey Morsell,36,36,1162,13.9,0.512,0.46,0.355,0.327,404,3.7,6.3,5,9.6,1.9,1.6,8.2,19.1,,1.8,1,2.8,0.097,,1.3,1,2.3
4,D.J. Burns,36,35,879,20.3,0.536,0.518,0.013,0.216,451,5.8,12.8,9.2,24.8,1.2,2.7,13.3,27.7,,1.8,0.9,2.7,0.122,,3.6,1.2,4.8
5,Mohamed Diarra,35,17,728,18.9,0.555,0.531,0.352,0.39,221,9.8,31.1,20.2,4.5,2,5,11.7,14.8,,1.3,1.4,2.7,0.148,,3.2,2.4,5.6
6,Ben Middlebrooks,36,3,564,19.4,0.565,0.484,0.104,0.832,220,13.2,16.7,14.9,5.9,3.1,3.4,12.5,17.9,,1.4,0.9,2.4,0.167,,0.8,2.3,3.1
7,Michael O'Connell,36,17,860,13.7,0.578,0.538,0.414,0.274,242,3,12.8,7.8,21,2.1,0.4,18.8,12.9,,1.4,0.9,2.3,0.108,,0.8,2.1,2.8
8,"Dennis Parker, Jr.",29,12,347.447,14.3,0.506,0.496,0.339,0.339,138,8.7,15.1,11.8,4.4,2.7,1.7,12.5,17.3,,0.4,0.6,1.1,0.095,,0.5,1.5,1.9
9,LJ Thomas,12,0,-90,17.2,0.513,0.48,0.28,0.44,33,2.5,14.2,8.2,19.6,3.2,0,3.2,17.6,,0.2,0.1,0.3,0.154,,0.6,4.7,5.2
10,Breon Pass,27,0,155,8.4,0.518,0.5,0.448,0.276,35,1.4,8.2,4.8,10.7,1.1,1.4,15.5,12.7,,0.1,0.1,0.2,0.057,,-1.2,0.3,-0.9
11,MJ Rice,9,0,79,14.9,0.524,0.532,0.419,0.29,33,8.5,16.2,12.2,2.6,1.5,0,14.5,26.4,,0,0.1,0.1,0.066,,-1.3,-1.7,-3
12,KJ Keatts,6,0,8,-7.6,,,,,0,0,14.5,7.1,0,0,0,100,6.3,,0,0,0,-0.098,,-11.4,-1,-12.4
13,Alex Nunnally,7,0,6,-4.6,0,0,1,0,0,0,19.3,9.5,0,0,0,0,8.4,,0,0,0,-0.084,,-8.9,-1.9,-10.9
14,Jordan Snell,6,0,7,-6.3,0,0,0,0,0,0,16.6,8.1,0,0,0,0,7.2,,0,0,0,-0.069,,-11.9,-1.1,-13
15,Ernest Ross,13,0,48,-3.1,0.182,0.182,0.727,0,3,0,14.5,7.1,0,1.2,4.5,8.3,12.6,,-0.1,0.1,-0.1,-0.062,,-10.8,-0.4,-11.2
16,Kam Woods,13,0,97,0.3,0.378,0.353,0.294,0.353,15,2.3,10.8,6.4,3.3,1.8,0,28.7,14.5,,-0.2,0.1,-0.1,-0.041,,-6.9,-0.9,-7.8
