Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Marcus Santos-Silva,32,32,709,26.8,0.603,0.597,0,0.559,318,16.2,21.2,18.8,7.6,2.3,5.6,11.9,21.5,,2.3,2.2,4.5,0.253,,2.8,6.2,9
Q,Marcus Evans,32,29,860,21,0.562,0.498,0.465,0.528,434,1.8,10.6,6.3,25.9,4.2,0.6,17.5,28,,1.9,2.4,4.3,0.199,,3.9,3.8,7.7
3,Issac Vann,32,32,873,16.6,0.538,0.486,0.367,0.342,339,3.7,10.5,7.3,16.3,2.5,0.8,13.2,21.4,,1.7,2.1,3.8,0.173,,1.7,3.4,5.1
4,De'Riante Jenkins,31,31,861,15.5,0.53,0.511,0.568,0.155,326,2.6,12.9,7.9,15.7,1.8,1.9,14,22.6,,1.2,2.1,3.2,0.15,,1.5,3.2,4.7
5,Vince Williams,32,0,493,15.3,0.553,0.5,0.231,0.712,163,7.3,16.2,11.9,12.8,3.9,2.9,25.6,19.1,,0.3,1.5,1.8,0.15,,-1.2,6.9,5.7
6,Corey Douglas,32,10,458,15.4,0.518,0.522,0.043,0.435,123,11.7,16.5,14.2,5.1,1.3,12,20.1,15.3,,0.3,1.4,1.7,0.145,,-3,9.6,6.5
7,Malik Crowfield,32,3,468,11.2,0.53,0.52,0.818,0.141,110,2.5,9.7,6.2,11.4,2.1,0,11.7,12.8,,0.6,1,1.6,0.138,,0.9,2.6,3.6
8,Sean Mobley,29,22,584,8,0.487,0.477,0.432,0.27,127,2.8,11.1,7.1,12,1.4,1.9,20.9,13.6,,0.1,1.3,1.4,0.096,,-2.3,4.1,1.8
9,Mike'l Simms,32,1,509,9.6,0.457,0.424,0.678,0.184,145,3.9,9.6,6.8,8.3,1.3,0.6,9.8,18.1,,0.3,1.1,1.4,0.111,,-0.8,1.4,0.6
10,Michael Gilmore,32,0,231,14.3,0.592,0.592,0.437,0.197,85,8.6,29.5,19.4,10.3,1.5,2.9,26.5,23,,0.1,0.8,0.8,0.145,,-2.2,4.1,1.9
11,P.J. Byrd,32,0,299,1.1,0.432,0.324,0.514,0.595,57,1.6,4.7,3.2,20.5,1.2,0,42.4,13.9,,-0.4,0.6,0.2,0.02,,-6.3,0.8,-5.5
12,KeShawn Curry,15,0,84,10.3,0.572,0.574,0.296,0.074,27,5.5,9,7.3,5.4,1.4,1.3,24.4,22.1,,0,0.2,0.2,0.078,,-3.6,1.3,-2.2
13,Xavier Jackson,8,0,11,1.5,0,0,1,0,1,10.6,19.7,15.3,0,10.5,0,33.3,13.7,,-0.1,0,0,-0.001,,-9.2,7.9,-1.3
14,Dylan Sheehy-Guiseppi,6,0,10,-2.2,0,0,0,0,1,11.6,10.8,11.2,16.1,0,0,50,10.1,,0,0,0,-0.022,,-8.8,3.3,-5.5
