Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Javon Bess,35,35,1283,18.2,0.53,0.473,0.462,0.401,485,3,17.6,10,10.5,2.3,0.6,7.9,21.2,,3,2.6,5.6,0.175,,2.7,1.1,3.8
2,Jordan Goodwin,35,34,1193,16.6,0.46,0.444,0.276,0.415,425,10.7,13.4,11.9,21.4,3.3,1.2,17.4,20.3,,1.1,2.5,3.6,0.121,,1.4,3.7,5.1
3,Tramaine Isabell,34,32,1101,16.3,0.518,0.479,0.406,0.357,465,3.5,11,7.1,25.3,2.1,0.3,17.8,24.8,,1.5,1.9,3.4,0.124,,2,0.2,2.2
4,Hasahn French,35,34,1065,15.9,0.469,0.486,0,0.351,327,9.5,21.3,15.1,10.4,2,7,17.2,19.4,,0.3,2.6,2.9,0.107,,-3,6,3
5,Fred Thatch Jr,35,2,687,10.1,0.462,0.429,0.464,0.386,159,6.4,9.1,7.7,8.1,2.4,2.1,14.5,14,,0.4,1.3,1.7,0.097,,-1.1,2.3,1.1
6,D.J. Foreman,35,26,738,10.6,0.509,0.49,0.006,0.637,207,8.3,14.7,11.4,6.6,0.8,2.7,22.1,17.6,,0.2,1.3,1.4,0.077,,-3.9,1.5,-2.4
7,Carte'Are Gordon,13,9,318,17.3,0.548,0.554,0.06,0.578,106,5.2,13.4,9.1,11,2.6,8.2,20.3,20.7,,0.2,0.7,0.9,0.119,,-2.3,5.9,3.6
8,Dion Wiley,26,2,395,7.3,0.469,0.453,0.864,0.195,104,0.8,5.8,3.2,6.6,0.6,1.2,8.5,17.7,,0.3,0.5,0.8,0.081,,-0.7,-2.3,-3
9,KC Hankton,21,0,118,11.4,0.432,0.397,0.615,0.205,36,8,11.7,9.8,5.1,1,1,4.5,18.8,,0.1,0.2,0.3,0.111,,-0.9,-2.1,-3
10,Jack Raboin,2,0,3,106.1,1.25,1.25,0.5,0,5,34.8,0,18.3,0,0,0,0,33.1,,0.1,0,0.1,1.238,,43.4,-13,30.4
11,Brandon Courtney,2,0,3,-15.6,0,0,0,0,0,0,0,0,0,0,0,0,16.5,,0,0,0,-0.182,,-16.8,-3.7,-20.5
12,Ingvi Gudmundsson,2,0,5,-18.8,0,0,1,0,0,0,23.1,11,0,0,0,0,19.8,,0,0,0,-0.189,,-16,-6.9,-22.8
13,Demarius Jacobs,18,0,87,-2.7,0.27,0.227,0.545,0.727,11,2.4,8,5,12,2.1,1.4,35.1,13,,-0.2,0.1,-0.1,-0.029,,-8.1,1.3,-6.7
