Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Deron Powers,34,32,1111,14.8,0.525,0.458,0.437,0.39,369,2.6,7.9,5.2,24.5,2.1,0.2,14.3,16.9,,2,1.4,3.5,0.125,,1.1,-1.4,-0.3
2,Dwight Meikle,29,28,807,20,0.556,0.532,0.092,0.315,340,8.2,21.4,14.7,6.2,1.6,5.6,18.9,25.4,,0.9,1.6,2.5,0.124,,-2.9,1.2,-1.7
3,Brian Darden,35,20,833,13,0.552,0.489,0.739,0.395,303,0.9,6.9,3.9,9,1.3,0.1,12.4,20.9,,1.5,0.9,2.4,0.117,,1.2,-3.6,-2.4
4,Quinton Chievous,35,23,891,15.5,0.514,0.479,0.337,0.535,350,6.6,21.6,14,8.4,1,0.4,16.2,23.8,,0.9,1.5,2.3,0.105,,-2,-2,-4
5,Reggie Johnson,26,17,722,15.6,0.468,0.44,0.402,0.377,296,4.9,8.1,6.5,14.1,2.9,1,10.5,25.2,,0.8,1.1,1.9,0.104,,0.1,-1.2,-1.1
6,Jervon Pressley,32,29,688,11.4,0.473,0.443,0,0.639,204,9.7,14.8,12.2,6.6,1,6.7,23.1,19.1,,-0.2,1.2,1,0.058,,-5.8,2.3,-3.4
7,Ke'Ron Brown,30,19,659,7.8,0.379,0.347,0.286,0.442,147,3.4,10.8,7,13.2,4,1.3,19.5,16.5,,-0.6,1.2,0.6,0.039,,-4.9,1.9,-3
8,Breon Key,21,0,159,11.1,0.563,0.525,0.25,0.7,32,2.7,7,4.8,12.5,2.9,0,10.1,9.2,,0.2,0.2,0.5,0.118,,-1.6,-0.5,-2.1
9,Charles Wilson-Fisher,19,0,199,13.6,0.507,0.51,0.196,0.216,58,10.2,19.5,14.8,6.8,2,3.2,19.9,17.3,,0.1,0.4,0.5,0.096,,-3.8,0.7,-3
10,Dionte Adams,21,0,183,10.6,0.436,0.357,0,0.393,37,10.6,15.1,12.8,6.4,2.5,5.1,24.9,11.9,,0,0.4,0.4,0.078,,-5.2,3.3,-1.8
11,Phillip Reed,22,5,209,4.4,0.377,0.348,0,0.565,31,10.3,14.8,12.5,3.6,0.3,4.5,25.5,9.2,,-0.1,0.3,0.2,0.045,,-6.6,1.1,-5.4
12,Lawrence Cooks,20,0,169,6.3,0.388,0.365,0.423,0.192,42,3.8,13.1,8.4,6.3,2.7,0,17.5,20,,-0.2,0.3,0.1,0.016,,-6.5,-1.7,-8.2
13,Emmanuel Okoroba,26,2,294,4.6,0.396,0.317,0,0.95,75,7.3,15.5,11.3,6.8,0.8,3.2,23,18.9,,-0.3,0.5,0.1,0.015,,-8.5,-0.3,-8.8
14,Keith Carroll,12,0,58,4.1,0.508,0.5,0,1,8,1.9,7.6,4.7,16.2,3,0,50.4,10.1,,-0.1,0.1,0,0.008,,-7.4,0,-7.4
15,Donald Ralls,9,0,17,0,0.417,0.417,0.833,0,5,0,6.5,3.2,13.1,0,0,25,23.1,,0,0,0,-0.05,,-7,-6,-13
16,Gregory Hayden,13,0,26,6.4,0.367,0.25,0.375,1.125,11,8.3,8.5,8.4,39.3,6.6,0,36.3,36.4,,-0.1,0.1,-0.1,-0.097,,-8,1.3,-6.7
